date,state,mobility_data_type,mobility_composite
2020-06-04,Connecticut,observed,-28.593648986884602
2020-06-05,Connecticut,observed,-27.927288674577497
2020-06-06,Connecticut,observed,-27.3169046967921
2020-06-07,Connecticut,observed,-26.7639322237498
2020-06-08,Connecticut,observed,-26.2609060029599
2020-06-09,Connecticut,observed,-25.792489347929102
2020-06-10,Connecticut,observed,-25.3407964630549
2020-06-11,Connecticut,observed,-24.8896193207344
2020-06-12,Connecticut,observed,-24.4275980583778
2020-06-13,Connecticut,observed,-23.951154394928103
2020-06-14,Connecticut,observed,-23.464144350829997
2020-06-15,Connecticut,observed,-22.9749651631309
2020-06-16,Connecticut,observed,-22.4955831753122
2020-06-17,Connecticut,observed,-22.0427332506554
2020-06-18,Connecticut,observed,-21.637528302388898
2020-06-19,Connecticut,observed,-21.303521577228103
2020-06-20,Connecticut,observed,-21.0634753802203
2020-06-21,Connecticut,observed,-20.934628737592
2020-06-22,Connecticut,observed,-20.922349466227
2020-06-23,Connecticut,observed,-21.0189226745103
2020-06-24,Connecticut,observed,-21.2078994813126
2020-06-25,Connecticut,observed,-21.4685901255015
2020-06-26,Connecticut,observed,-21.7788396754753
2020-06-27,Connecticut,observed,-22.1155966501297
2020-06-28,Connecticut,observed,-22.4534446321127
2020-06-29,Connecticut,observed,-22.7627372833289
2020-06-30,Connecticut,observed,-23.010671559760798
2020-07-01,Connecticut,observed,-23.167177792621
2020-07-02,Connecticut,observed,-23.2079758807334
2020-07-03,Connecticut,observed,-23.113986293147
2020-07-04,Connecticut,observed,-22.874392508996
2020-07-05,Connecticut,observed,-22.4920866310542
2020-07-06,Connecticut,observed,-21.9807465547901
2020-07-07,Connecticut,observed,-21.357514518553
2020-07-08,Connecticut,observed,-20.6457049992142
2020-07-09,Connecticut,observed,-19.8767710560213
2020-07-10,Connecticut,observed,-19.0886966919152
2020-07-11,Connecticut,observed,-18.3242873654575
2020-07-12,Connecticut,observed,-17.629135750175898
2020-07-13,Connecticut,observed,-17.0427485844412
2020-07-14,Connecticut,observed,-16.593549682916
2020-07-15,Connecticut,observed,-16.3007558154438
2020-07-16,Connecticut,observed,-16.173538770918903
2020-07-17,Connecticut,observed,-16.209632153237802
2020-07-18,Connecticut,observed,-16.396864392093597
2020-07-19,Connecticut,observed,-16.714789847748
2020-07-20,Connecticut,observed,-17.134211289687
2020-07-21,Connecticut,observed,-17.621887292793698
2020-07-22,Connecticut,observed,-18.14885111075
2020-07-23,Connecticut,observed,-18.693334118086398
2020-07-24,Connecticut,observed,-19.2417200348653
2020-07-25,Connecticut,observed,-19.784350199235497
2020-07-26,Connecticut,observed,-20.311494969600503
2020-07-27,Connecticut,observed,-20.8097105540384
2020-07-28,Connecticut,observed,-21.2613878619793
2020-07-29,Connecticut,observed,-21.648009372751
2020-07-30,Connecticut,observed,-21.952703215303302
2020-07-31,Connecticut,observed,-22.161913011312798
2020-08-01,Connecticut,observed,-22.2672818378085
2020-08-02,Connecticut,observed,-22.2662907331888
2020-08-03,Connecticut,observed,-22.1613279122765
2020-08-04,Connecticut,observed,-21.96067027561
2020-08-05,Connecticut,observed,-21.681284594137
2020-08-06,Connecticut,observed,-21.3500961603976
2020-08-07,Connecticut,observed,-20.9995933848496
2020-08-08,Connecticut,observed,-20.662008337567602
2020-08-09,Connecticut,observed,-20.3627172592563
2020-08-10,Connecticut,observed,-20.112651648664897
2020-08-11,Connecticut,observed,-19.908200458463103
2020-08-12,Connecticut,observed,-19.7376579665987
2020-08-13,Connecticut,observed,-19.584258757079603
2020-08-14,Connecticut,observed,-19.428293218875698
2020-08-15,Connecticut,observed,-19.2512122284893
2020-08-16,Connecticut,observed,-19.0393413415893
2020-08-17,Connecticut,observed,-18.7844616465787
2020-08-18,Connecticut,observed,-18.4862593736905
2020-08-19,Connecticut,observed,-18.154568606791397
2020-08-20,Connecticut,observed,-17.8088725459736
2020-08-21,Connecticut,observed,-17.4757300816202
2020-08-22,Connecticut,observed,-17.1833822277663
2020-08-23,Connecticut,observed,-16.9547909561772
2020-08-24,Connecticut,observed,-16.7993932199645
2020-08-25,Connecticut,observed,-16.7117110324035
2020-08-26,Connecticut,observed,-16.6788139767459
2020-08-27,Connecticut,observed,-16.6870934096494
2020-08-28,Connecticut,observed,-16.7269914219866
2020-08-29,Connecticut,observed,-16.795322926472302
2020-08-30,Connecticut,observed,-16.8929366937255
2020-08-31,Connecticut,observed,-17.0202642819304
2020-09-01,Connecticut,observed,-17.1744555536057
2020-09-02,Connecticut,observed,-17.3503212720473
2020-09-03,Connecticut,observed,-17.5406285498146
2020-09-04,Connecticut,observed,-17.7350271733653
2020-09-05,Connecticut,observed,-17.918656966131397
2020-09-06,Connecticut,observed,-18.0734442710195
2020-09-07,Connecticut,observed,-18.1784437214681
2020-09-08,Connecticut,observed,-18.213955481633
2020-09-09,Connecticut,observed,-18.1697366533023
2020-09-10,Connecticut,observed,-18.0468982189817
2020-09-11,Connecticut,observed,-17.857067720957502
2020-09-12,Connecticut,observed,-17.6198506345405
2020-09-13,Connecticut,observed,-17.3562973149486
2020-09-14,Connecticut,observed,-17.082863620882403
2020-09-15,Connecticut,observed,-16.8103406499142
2020-09-16,Connecticut,observed,-16.546032725334
2020-09-17,Connecticut,observed,-16.2956633732473
2020-09-18,Connecticut,observed,-16.064585473708
2020-09-19,Connecticut,observed,-15.8578396387718
2020-09-20,Connecticut,observed,-15.678915524228803
2020-09-21,Connecticut,observed,-15.527268381404
2020-09-22,Connecticut,observed,-15.3989985335508
2020-09-23,Connecticut,observed,-15.2908857816031
2020-09-24,Connecticut,observed,-15.202745804721598
2020-09-25,Connecticut,observed,-15.1380832559874
2020-09-26,Connecticut,observed,-15.1041701889095
2020-09-27,Connecticut,observed,-15.1097026492236
2020-09-28,Connecticut,observed,-15.160638936279499
2020-09-29,Connecticut,observed,-15.2592827223844
2020-09-30,Connecticut,observed,-15.4066418841825
2020-10-01,Connecticut,observed,-15.6039700848297
2020-10-02,Connecticut,observed,-15.8521828437463
2020-10-03,Connecticut,observed,-16.1502819272348
2020-10-04,Connecticut,observed,-16.4935101932324
2020-10-05,Connecticut,observed,-16.8697691772216
2020-10-06,Connecticut,observed,-17.2599952226394
2020-10-07,Connecticut,observed,-17.642676829158603
2020-10-08,Connecticut,observed,-17.9975759353719
2020-10-09,Connecticut,observed,-18.308968624175602
2020-10-10,Connecticut,observed,-18.566372165592
2020-10-11,Connecticut,observed,-18.763945324668
2020-10-12,Connecticut,observed,-18.8975456756493
2020-10-13,Connecticut,observed,-18.965053723662397
2020-10-14,Connecticut,observed,-18.970857523887698
2020-10-15,Connecticut,observed,-18.927583249921803
2020-10-16,Connecticut,observed,-18.8548938292837
2020-10-17,Connecticut,observed,-18.7782742413921
2020-10-18,Connecticut,observed,-18.7249358760089
2020-10-19,Connecticut,observed,-18.7164448257078
2020-10-20,Connecticut,observed,-18.7669945717593
2020-10-21,Connecticut,observed,-18.886770879916398
2020-10-22,Connecticut,observed,-19.083104370536198
2020-10-23,Connecticut,observed,-19.3594173101405
2020-10-24,Connecticut,observed,-19.7135893070022
2020-10-25,Connecticut,observed,-20.136539354220897
2020-10-26,Connecticut,observed,-20.6104336576357
2020-10-27,Connecticut,observed,-21.110165295869
2020-10-28,Connecticut,observed,-21.6082945230966
2020-10-29,Connecticut,observed,-22.0794295090199
2020-10-30,Connecticut,observed,-22.5038957446776
2020-10-31,Connecticut,observed,-22.870302089731897
2020-11-01,Connecticut,observed,-23.1755135203425
2020-11-02,Connecticut,observed,-23.4222299937781
2020-11-03,Connecticut,observed,-23.6182389669748
2020-11-04,Connecticut,observed,-23.7763500758184
2020-11-05,Connecticut,observed,-23.913175949408803
2020-11-06,Connecticut,observed,-24.047256776640502
2020-11-07,Connecticut,observed,-24.1956720613423
2020-11-08,Connecticut,observed,-24.3702847660885
2020-11-09,Connecticut,observed,-24.573644559604602
2020-11-10,Connecticut,observed,-24.798919288554803
2020-11-11,Connecticut,observed,-25.033053019422898
2020-11-12,Connecticut,observed,-25.2603650115942
2020-11-13,Connecticut,observed,-25.466515197304897
2020-11-14,Connecticut,observed,-25.640326561578803
2020-11-15,Connecticut,observed,-25.7744510231103
2020-11-16,Connecticut,observed,-25.8655005110769
2020-11-17,Connecticut,observed,-25.914564586170997
2020-11-18,Connecticut,observed,-25.9268303772932
2020-11-19,Connecticut,observed,-25.909652333650698
2020-11-20,Connecticut,observed,-25.8710927240096
2020-11-21,Connecticut,observed,-25.819019459277
2020-02-04,Delaware,,
2020-02-05,Delaware,,
2020-02-06,Delaware,,
2020-02-07,Delaware,,
2020-02-08,Delaware,observed,-2.4483581171929396
2020-02-09,Delaware,observed,-2.04567077550817
2020-02-10,Delaware,observed,-1.4895307234285
2020-02-11,Delaware,observed,-0.829081920250452
2020-02-12,Delaware,observed,-0.11617508445281599
2020-02-13,Delaware,observed,0.5992853739440239
2020-02-14,Delaware,observed,1.27290818024646
2020-02-15,Delaware,observed,1.8685103234204599
2020-02-16,Delaware,observed,2.36140160742396
2020-02-17,Delaware,observed,2.74281989203411
2020-02-18,Delaware,observed,3.0144814938336197
2020-02-19,Delaware,observed,3.18217702769271
2020-02-20,Delaware,observed,3.2563041461847098
2020-02-21,Delaware,observed,3.25137194576518
2020-02-22,Delaware,observed,3.18508460210046
2020-02-23,Delaware,observed,3.0779285433238
2020-02-24,Delaware,observed,2.95392007819224
2020-02-25,Delaware,observed,2.8367383069202594
2020-02-26,Delaware,observed,2.7432387595025003
2020-02-27,Delaware,observed,2.67970384591579
2020-02-28,Delaware,observed,2.6435485423554903
2020-02-29,Delaware,observed,2.62405113942749
2020-03-01,Delaware,observed,2.60529276540194
2020-03-02,Delaware,observed,2.57044144909979
2020-03-03,Delaware,observed,2.49565485964086
2020-03-04,Delaware,observed,2.3464891613157404
2020-03-05,Delaware,observed,2.07813469548883
2020-03-06,Delaware,observed,1.63773452125574
2020-03-07,Delaware,observed,0.9680474973596129
2020-03-08,Delaware,observed,0.011982319425595
2020-03-09,Delaware,observed,-1.278916038302
2020-03-10,Delaware,observed,-2.9384021338694306
2020-03-11,Delaware,observed,-4.982237261019559
2020-03-12,Delaware,observed,-7.405888120056501
2020-03-13,Delaware,observed,-10.183763180519
2020-03-14,Delaware,observed,-13.2701553885935
2020-03-15,Delaware,observed,-16.6019665615407
2020-03-16,Delaware,observed,-20.102779426403803
2020-03-17,Delaware,observed,-23.6893978764629
2020-03-18,Delaware,observed,-27.2781879862257
2020-03-19,Delaware,observed,-30.7912014661017
2020-03-20,Delaware,observed,-34.1605227730995
2020-03-21,Delaware,observed,-37.330515627879
2020-03-22,Delaware,observed,-40.2579842124359
2020-03-23,Delaware,observed,-42.912021452986295
2020-03-24,Delaware,observed,-45.2743998164643
2020-03-25,Delaware,observed,-47.338999815676004
2020-03-26,Delaware,observed,-49.1108643072761
2020-03-27,Delaware,observed,-50.604436793290795
2020-03-28,Delaware,observed,-51.840835324352504
2020-03-29,Delaware,observed,-52.8457200376517
2020-03-30,Delaware,observed,-53.6475038304299
2020-03-31,Delaware,observed,-54.2754388489577
2020-04-01,Delaware,observed,-54.757807386774594
2020-04-02,Delaware,observed,-55.1206577190415
2020-04-03,Delaware,observed,-55.3866452067704
2020-04-04,Delaware,observed,-55.5744965717382
2020-04-05,Delaware,observed,-55.6989680294446
2020-04-06,Delaware,observed,-55.7707314088885
2020-04-07,Delaware,observed,-55.7964127216243
2020-04-08,Delaware,observed,-55.778665779718295
2020-04-09,Delaware,observed,-55.7167687350055
2020-04-10,Delaware,observed,-55.6074614534241
2020-04-11,Delaware,observed,-55.44661096925079
2020-04-12,Delaware,observed,-55.2308941068945
2020-04-13,Delaware,observed,-54.9586428768077
2020-04-14,Delaware,observed,-54.631609228664104
2020-04-15,Delaware,observed,-54.254858130930394
2020-04-16,Delaware,observed,-53.8350080369619
2020-04-17,Delaware,observed,-53.379213740075706
2020-04-18,Delaware,observed,-52.89476466965879
2020-04-19,Delaware,observed,-52.388621066524
2020-04-20,Delaware,observed,-51.86663067877271
2020-04-21,Delaware,observed,-51.3332744365497
2020-04-22,Delaware,observed,-50.7920149162218
2020-04-23,Delaware,observed,-50.2456527414717
2020-04-24,Delaware,observed,-49.696570279745394
2020-04-25,Delaware,observed,-49.1475596468651
2020-04-26,Delaware,observed,-48.6018866454105
2020-04-27,Delaware,observed,-48.0623853429467
2020-04-28,Delaware,observed,-47.532518535472605
2020-04-29,Delaware,observed,-47.01631257691339
2020-04-30,Delaware,observed,-46.5174651555715
2020-05-01,Delaware,observed,-46.03916451193629
2020-05-02,Delaware,observed,-45.584038438648
2020-05-03,Delaware,observed,-45.1528433259737
2020-05-04,Delaware,observed,-44.743281769759996
2020-05-05,Delaware,observed,-44.351242716617
2020-05-06,Delaware,observed,-43.971960656988706
2020-05-07,Delaware,observed,-43.60127539281321
2020-05-08,Delaware,observed,-43.2370363040611
2020-05-09,Delaware,observed,-42.8787156742351
2020-05-10,Delaware,observed,-42.5264468742584
2020-05-11,Delaware,observed,-42.1799008946326
2020-05-12,Delaware,observed,-41.8384503448125
2020-05-13,Delaware,observed,-41.5020979364075
2020-05-14,Delaware,observed,-41.1713525054928
2020-05-15,Delaware,observed,-40.8464621532176
2020-05-16,Delaware,observed,-40.5268572373565
2020-05-17,Delaware,observed,-40.210368600128604
2020-05-18,Delaware,observed,-39.892189636359895
2020-05-19,Delaware,observed,-39.564688096455896
2020-05-20,Delaware,observed,-39.2174045816424
2020-05-21,Delaware,observed,-38.837529701132205
2020-05-22,Delaware,observed,-38.4109846164421
2020-05-23,Delaware,observed,-37.9239252201845
2020-05-24,Delaware,observed,-37.3646862590193
2020-05-25,Delaware,observed,-36.72392910399879
2020-05-26,Delaware,observed,-35.9968080798863
2020-05-27,Delaware,observed,-35.186315855573895
2020-05-28,Delaware,observed,-34.302848291307896
2020-05-29,Delaware,observed,-33.3630058057236
2020-05-30,Delaware,observed,-32.388121014286696
2020-05-31,Delaware,observed,-31.4015236550476
2020-06-01,Delaware,observed,-30.425276451981397
2020-06-02,Delaware,observed,-29.4793888026585
2020-06-03,Delaware,observed,-28.5824339050815
2020-06-04,Delaware,observed,-27.751572573639496
2020-06-05,Delaware,observed,-27.001570712942602
2020-06-06,Delaware,observed,-26.3431519669027
2020-06-07,Delaware,observed,-25.7811345378962
2020-06-08,Delaware,observed,-25.311460205159197
2020-06-09,Delaware,observed,-24.922019489929298
2020-06-10,Delaware,observed,-24.5964676925265
2020-06-11,Delaware,observed,-24.3173019448741
2020-06-12,Delaware,observed,-24.068262163614303
2020-06-13,Delaware,observed,-23.836275142094397
2020-06-14,Delaware,observed,-23.6112024726791
2020-06-15,Delaware,observed,-23.3839079604792
2020-06-16,Delaware,observed,-23.146850351540397
2020-06-17,Delaware,observed,-22.8962456744657
2020-06-18,Delaware,observed,-22.6333873886736
2020-06-19,Delaware,observed,-22.3653410367587
2020-06-20,Delaware,observed,-22.1042208141503
2020-06-21,Delaware,observed,-21.865015907796998
2020-06-22,Delaware,observed,-21.6612006611938
2020-06-23,Delaware,observed,-21.503448881478402
2020-06-24,Delaware,observed,-21.4011973747204
2020-06-25,Delaware,observed,-21.3626267913958
2020-06-26,Delaware,observed,-21.3927308318595
2020-06-27,Delaware,observed,-21.491720700885896
2020-06-28,Delaware,observed,-21.653409271894603
2020-06-29,Delaware,observed,-21.8621118891588
2020-06-30,Delaware,observed,-22.0929885022845
2020-07-01,Delaware,observed,-22.317287106550303
2020-07-02,Delaware,observed,-22.5058684460956
2020-07-03,Delaware,observed,-22.631016980181798
2020-07-04,Delaware,observed,-22.6704197425708
2020-07-05,Delaware,observed,-22.6124540657308
2020-07-06,Delaware,observed,-22.4562473197861
2020-07-07,Delaware,observed,-22.2083810843578
2020-07-08,Delaware,observed,-21.883836905472304
2020-07-09,Delaware,observed,-21.5055276082671
2020-07-10,Delaware,observed,-21.10244210848
2020-07-11,Delaware,observed,-20.7080869894359
2020-07-12,Delaware,observed,-20.3583718105556
2020-07-13,Delaware,observed,-20.0840249180749
2020-07-14,Delaware,observed,-19.9079069798913
2020-07-15,Delaware,observed,-19.8458165474872
2020-07-16,Delaware,observed,-19.9048850900148
2020-07-17,Delaware,observed,-20.0828250688932
2020-07-18,Delaware,observed,-20.3692806997377
2020-07-19,Delaware,observed,-20.7475558086288
2020-07-20,Delaware,observed,-21.1950809075344
2020-07-21,Delaware,observed,-21.686936228982898
2020-07-22,Delaware,observed,-22.201194778373605
2020-07-23,Delaware,observed,-22.722007364249002
2020-07-24,Delaware,observed,-23.24046290793
2020-07-25,Delaware,observed,-23.7518260176411
2020-07-26,Delaware,observed,-24.2526595665264
2020-07-27,Delaware,observed,-24.737305287950303
2020-07-28,Delaware,observed,-25.197063333384598
2020-07-29,Delaware,observed,-25.621624194915
2020-07-30,Delaware,observed,-26.000147403347302
2020-07-31,Delaware,observed,-26.321466376656698
2020-08-01,Delaware,observed,-26.574829660641104
2020-08-02,Delaware,observed,-26.750944364663
2020-08-03,Delaware,observed,-26.842203446710897
2020-08-04,Delaware,observed,-26.844705560018
2020-08-05,Delaware,observed,-26.761944318663502
2020-08-06,Delaware,observed,-26.607050074066
2020-08-07,Delaware,observed,-26.399818265714
2020-08-08,Delaware,observed,-26.163365164572802
2020-08-09,Delaware,observed,-25.9196076221816
2020-08-10,Delaware,observed,-25.6826161127107
2020-08-11,Delaware,observed,-25.4568996551255
2020-08-12,Delaware,observed,-25.239141712081103
2020-08-13,Delaware,observed,-25.020397705366303
2020-08-14,Delaware,observed,-24.790306504867395
2020-08-15,Delaware,observed,-24.5422487257194
2020-08-16,Delaware,observed,-24.2743052141528
2020-08-17,Delaware,observed,-23.986604236338
2020-08-18,Delaware,observed,-23.6819435358459
2020-08-19,Delaware,observed,-23.3666279304243
2020-08-20,Delaware,observed,-23.0505349813163
2020-08-21,Delaware,observed,-22.7461199490524
2020-08-22,Delaware,observed,-22.4656258620497
2020-08-23,Delaware,observed,-22.219294329717698
2020-08-24,Delaware,observed,-22.0139191071797
2020-08-25,Delaware,observed,-21.852013828276302
2020-08-26,Delaware,observed,-21.7325703178506
2020-08-27,Delaware,observed,-21.6528493886153
2020-08-28,Delaware,observed,-21.6101719940752
2020-08-29,Delaware,observed,-21.6031162973372
2020-08-30,Delaware,observed,-21.632136176603602
2020-08-31,Delaware,observed,-21.6986539858159
2020-09-01,Delaware,observed,-21.8035883236383
2020-09-02,Delaware,observed,-21.9460083367794
2020-09-03,Delaware,observed,-22.1213549399226
2020-09-04,Delaware,observed,-22.3196852858927
2020-09-05,Delaware,observed,-22.5253252939179
2020-09-06,Delaware,observed,-22.718873867424897
2020-09-07,Delaware,observed,-22.8801486273847
2020-09-08,Delaware,observed,-22.9925629546912
2020-09-09,Delaware,observed,-23.0470627451579
2020-09-10,Delaware,observed,-23.0415018384155
2020-09-11,Delaware,observed,-22.9794965631419
2020-09-12,Delaware,observed,-22.8701692918604
2020-09-13,Delaware,observed,-22.7259015269328
2020-09-14,Delaware,observed,-22.5577021420485
2020-09-15,Delaware,observed,-22.373590683725702
2020-09-16,Delaware,observed,-22.1789706442281
2020-09-17,Delaware,observed,-21.976553862965897
2020-09-18,Delaware,observed,-21.767687651729602
2020-09-19,Delaware,observed,-21.554524552434696
2020-09-20,Delaware,observed,-21.339923089367897
2020-09-21,Delaware,observed,-21.1243585335734
2020-09-22,Delaware,observed,-20.906536341296302
2020-09-23,Delaware,observed,-20.6873875861235
2020-09-24,Delaware,observed,-20.473119441161803
2020-09-25,Delaware,observed,-20.276104305953897
2020-09-26,Delaware,observed,-20.1135112802665
2020-09-27,Delaware,observed,-20.0032608332526
2020-09-28,Delaware,observed,-19.9586524385791
2020-09-29,Delaware,observed,-19.9873077211423
2020-09-30,Delaware,observed,-20.0935746393861
2020-10-01,Delaware,observed,-20.279728554325303
2020-10-02,Delaware,observed,-20.5448753401099
2020-10-03,Delaware,observed,-20.8839941890758
2020-10-04,Delaware,observed,-21.2851639884368
2020-10-05,Delaware,observed,-21.7248025719948
2020-10-06,Delaware,observed,-22.170409176172498
2020-10-07,Delaware,observed,-22.5890191440649
2020-10-08,Delaware,observed,-22.953384788505
2020-10-09,Delaware,observed,-23.2445832267848
2020-10-10,Delaware,observed,-23.451951063034702
2020-10-11,Delaware,observed,-23.572341061019603
2020-10-12,Delaware,observed,-23.6080617188474
2020-10-13,Delaware,observed,-23.5674988039233
2020-10-14,Delaware,observed,-23.467889395111698
2020-10-15,Delaware,observed,-23.3343217262454
2020-10-16,Delaware,observed,-23.196463659103603
2020-10-17,Delaware,observed,-23.085302501304398
2020-10-18,Delaware,observed,-23.0287713447835
2020-10-19,Delaware,observed,-23.0444676583496
2020-10-20,Delaware,observed,-23.1389979844381
2020-10-21,Delaware,observed,-23.3120440177811
2020-10-22,Delaware,observed,-23.5579586798174
2020-10-23,Delaware,observed,-23.8665134350663
2020-10-24,Delaware,observed,-24.223880781487303
2020-10-25,Delaware,observed,-24.612182856862603
2020-10-26,Delaware,observed,-25.0078561061762
2020-10-27,Delaware,observed,-25.384821748329202
2020-10-28,Delaware,observed,-25.719599204224895
2020-10-29,Delaware,observed,-25.993694873987003
2020-10-30,Delaware,observed,-26.1957701337021
2020-10-31,Delaware,observed,-26.3236456261935
2020-11-01,Delaware,observed,-26.3826162901823
2020-11-02,Delaware,observed,-26.3822651309311
2020-11-03,Delaware,observed,-26.335677777693896
2020-11-04,Delaware,observed,-26.2592727030523
2020-11-05,Delaware,observed,-26.171941416290604
2020-11-06,Delaware,observed,-26.093522212281197
2020-11-07,Delaware,observed,-26.042053763142
2020-11-08,Delaware,observed,-26.0305212003163
2020-11-09,Delaware,observed,-26.062768776322102
2020-11-10,Delaware,observed,-26.1332447319353
2020-11-11,Delaware,observed,-26.231409768192602
2020-11-12,Delaware,observed,-26.345618674533302
2020-11-13,Delaware,observed,-26.4666184876539
2020-11-14,Delaware,observed,-26.589079062800103
2020-11-15,Delaware,observed,-26.710327679051698
2020-11-16,Delaware,observed,-26.827705541129898
2020-11-17,Delaware,observed,-26.938377460082897
2020-11-18,Delaware,observed,-27.040418646509103
2020-11-19,Delaware,observed,-27.1331977790587
2020-11-20,Delaware,observed,-27.216572748389503
2020-02-04,District of Columbia,,
2020-02-05,District of Columbia,,
2020-02-06,District of Columbia,,
2020-02-07,District of Columbia,,
2020-02-08,District of Columbia,observed,-2.5914518818356203
2020-02-09,District of Columbia,observed,-2.40622446887141
2020-02-10,District of Columbia,observed,-2.1253005332843
2020-02-11,District of Columbia,observed,-1.8166247663398898
2020-02-12,District of Columbia,observed,-1.54102838556759
2020-02-13,District of Columbia,observed,-1.33869273779531
2020-02-14,District of Columbia,observed,-1.21865517321973
2020-02-15,District of Columbia,observed,-1.15629017241501
2020-02-16,District of Columbia,observed,-1.10201507184522
2020-02-17,District of Columbia,observed,-0.9945857712274991
2020-02-18,District of Columbia,observed,-0.7820396871007521
2020-02-19,District of Columbia,observed,-0.45380950415316
2020-02-20,District of Columbia,observed,-0.030248352799731003
2020-02-21,District of Columbia,observed,0.453436569200594
2020-02-22,District of Columbia,observed,0.957156487587284
2020-02-23,District of Columbia,observed,1.4431747687368999
2020-02-24,District of Columbia,observed,1.88446587781402
2020-02-25,District of Columbia,observed,2.27082938827908
2020-02-26,District of Columbia,observed,2.60871050480615
2020-02-27,District of Columbia,observed,2.91950410862343
2020-02-28,District of Columbia,observed,3.2327268633745003
2020-02-29,District of Columbia,observed,3.57348484383504
2020-03-01,District of Columbia,observed,3.94818785138639
2020-03-02,District of Columbia,observed,4.33448148513164
2020-03-03,District of Columbia,observed,4.68048183033086
2020-03-04,District of Columbia,observed,4.90982733525279
2020-03-05,District of Columbia,observed,4.92738514071639
2020-03-06,District of Columbia,observed,4.6226827652349405
2020-03-07,District of Columbia,observed,3.87644198086513
2020-03-08,District of Columbia,observed,2.57131055222782
2020-03-09,District of Columbia,observed,0.608169684783842
2020-03-10,District of Columbia,observed,-2.07405345148231
2020-03-11,District of Columbia,observed,-5.4845774173408905
2020-03-12,District of Columbia,observed,-9.57066149147306
2020-03-13,District of Columbia,observed,-14.216693297518301
2020-03-14,District of Columbia,observed,-19.2586181473235
2020-03-15,District of Columbia,observed,-24.5038226924297
2020-03-16,District of Columbia,observed,-29.7527276655835
2020-03-17,District of Columbia,observed,-34.819515205811
2020-03-18,District of Columbia,observed,-39.549034153837795
2020-03-19,District of Columbia,observed,-43.82809508939071
2020-03-20,District of Columbia,observed,-47.5883686813249
2020-03-21,District of Columbia,observed,-50.8023456652215
2020-03-22,District of Columbia,observed,-53.4755754337164
2020-03-23,District of Columbia,observed,-55.6375742654353
2020-03-24,District of Columbia,observed,-57.3350391128474
2020-03-25,District of Columbia,observed,-58.6273618402015
2020-03-26,District of Columbia,observed,-59.581698896884696
2020-03-27,District of Columbia,observed,-60.268124488277394
2020-03-28,District of Columbia,observed,-60.7542311324333
2020-03-29,District of Columbia,observed,-61.0998779572682
2020-03-30,District of Columbia,observed,-61.3531116324953
2020-03-31,District of Columbia,observed,-61.5489053554487
2020-04-01,District of Columbia,observed,-61.711334063201704
2020-04-02,District of Columbia,observed,-61.8566689056542
2020-04-03,District of Columbia,observed,-61.9953664666877
2020-04-04,District of Columbia,observed,-62.1332471169221
2020-04-05,District of Columbia,observed,-62.27141367218571
2020-04-06,District of Columbia,observed,-62.40561188460671
2020-04-07,District of Columbia,observed,-62.527142086880595
2020-04-08,District of Columbia,observed,-62.6259560852328
2020-04-09,District of Columbia,observed,-62.693428689202
2020-04-10,District of Columbia,observed,-62.723586387629794
2020-04-11,District of Columbia,observed,-62.7137270634432
2020-04-12,District of Columbia,observed,-62.6635014518772
2020-04-13,District of Columbia,observed,-62.57261426987989
2020-04-14,District of Columbia,observed,-62.4417629265774
2020-04-15,District of Columbia,observed,-62.275085249009706
2020-04-16,District of Columbia,observed,-62.080546587817004
2020-04-17,District of Columbia,observed,-61.8697393647944
2020-04-18,District of Columbia,observed,-61.657142890530395
2020-04-19,District of Columbia,observed,-61.4575032400895
2020-04-20,District of Columbia,observed,-61.282439278256206
2020-04-21,District of Columbia,observed,-61.1390256112064
2020-04-22,District of Columbia,observed,-61.030954542474
2020-04-23,District of Columbia,observed,-60.960719345509006
2020-04-24,District of Columbia,observed,-60.9306054789411
2020-04-25,District of Columbia,observed,-60.942882048737296
2020-04-26,District of Columbia,observed,-60.9982935526954
2020-04-27,District of Columbia,observed,-61.093537290342205
2020-04-28,District of Columbia,observed,-61.2214896878246
2020-04-29,District of Columbia,observed,-61.373025788252605
2020-04-30,District of Columbia,observed,-61.5386122668961
2020-05-01,District of Columbia,observed,-61.7093471043462
2020-05-02,District of Columbia,observed,-61.877692788146
2020-05-03,District of Columbia,observed,-62.0352059914719
2020-05-04,District of Columbia,observed,-62.1699175864789
2020-05-05,District of Columbia,observed,-62.268551004272794
2020-05-06,District of Columbia,observed,-62.321030360100295
2020-05-07,District of Columbia,observed,-62.3235260974427
2020-05-08,District of Columbia,observed,-62.2795475348381
2020-05-09,District of Columbia,observed,-62.198287294267104
2020-05-10,District of Columbia,observed,-62.09149426118879
2020-05-11,District of Columbia,observed,-61.968581833093005
2020-05-12,District of Columbia,observed,-61.8350160568515
2020-05-13,District of Columbia,observed,-61.69483492771651
2020-05-14,District of Columbia,observed,-61.5511541551011
2020-05-15,District of Columbia,observed,-61.4053834687421
2020-05-16,District of Columbia,observed,-61.2567328057743
2020-05-17,District of Columbia,observed,-61.1003458612562
2020-05-18,District of Columbia,observed,-60.925085314076604
2020-05-19,District of Columbia,observed,-60.7155911276346
2020-05-20,District of Columbia,observed,-60.457438637959605
2020-05-21,District of Columbia,observed,-60.1407673303787
2020-05-22,District of Columbia,observed,-59.7618112807331
2020-05-23,District of Columbia,observed,-59.32241384079099
