state_code,date,cases,mask_usage,mobility
MS,09/26/2020,827,83.7033726,-5.29985624975689
MS,09/27/2020,190,82.61016090000003,-4.95840119413132
MS,09/28/2020,0,82.122862,-4.6732336139798205
MS,09/29/2020,1141,82.994345,-4.470793188662951
MS,09/30/2020,696,82.7568996,-4.3748422899097
MS,10/01/2020,672,82.0688711,-4.40216151354964
MS,10/02/2020,609,81.79338249999998,-4.55901448973313
MS,10/03/2020,321,82.24350720000002,-4.84059765810388
MS,10/04/2020,215,82.266379,-5.2298146390234805
MS,10/05/2020,0,82.3637273,-5.69450954363142
MS,10/06/2020,975,81.3280019,-6.18938189358732
MS,10/07/2020,563,81.6928944,-6.662920768231058
MS,10/08/2020,1440,81.493043,-7.0657394770737385
MS,10/09/2020,957,81.257485,-7.35624868541165
MS,10/10/2020,294,80.54184190000002,-7.50513740423255
MS,10/11/2020,0,80.408149,-7.50268247814414
MS,10/12/2020,1009,79.96618559999997,-7.36118449550197
MS,10/13/2020,876,79.0612762,-7.111979740360678
MS,10/14/2020,1322,79.2807533,-6.80071631009367
MS,10/15/2020,1116,79.43581540000002,-6.478766859914758
MS,10/16/2020,751,79.3731429,-6.1935373575937485
MS,10/17/2020,234,79.1216594,-5.98283920024017
MS,10/18/2020,352,79.19998659999997,-5.8717397383032095
MS,10/19/2020,730,79.18241850000003,-5.87021019818225
MS,10/20/2020,801,79.83724690000003,-5.97451765193803
MS,10/21/2020,958,80.0305818,-6.17089764181192
MS,10/22/2020,795,79.9091751,-6.438125601773981
MS,10/23/2020,1212,79.34536999999997,-6.74989476439723
MS,10/24/2020,228,80.1362747,-7.078220423435909
MS,10/25/2020,447,80.4675327,-7.39624603182764
MS,10/26/2020,854,80.7640318,-7.67937540301749
MS,10/27/2020,1000,81.0594261,-7.90768367556079
MS,10/28/2020,970,80.36107249999998,-8.06750579786245
MS,10/29/2020,749,81.545239,-8.15299335594857
MS,10/30/2020,824,82.7422392,-8.16797489352967
MS,10/31/2020,340,81.9005087,-8.124596301222109
MS,11/01/2020,365,81.0960353,-8.04051887244424
MS,11/02/2020,644,80.9277493,-7.93513337465155
MS,11/03/2020,766,80.3993998,-7.82522815845112
MS,11/04/2020,1612,80.8542224,-7.7222524659940985
MS,11/05/2020,967,80.08528659999998,-7.63201124318314
MS,11/06/2020,1031,80.6653055,-7.55596688683196
MS,11/07/2020,804,80.5475008,-7.494676117222428
MS,11/08/2020,516,80.6340939,-7.44884018376775
MS,11/09/2020,933,80.62590279999998,-7.41669223914103
MS,11/10/2020,1256,82.3599383,-7.393913724806389
MS,11/11/2020,1271,82.8352339,-7.375032688032169
MS,11/12/2020,1305,83.042878,-7.35448047085861
MS,11/13/2020,1370,83.36355,-7.327502604770429
MS,11/14/2020,969,83.4542098,-7.291128387544839
MS,11/15/2020,589,83.79986559999998,-7.244459123716768
MS,11/16/2020,905,83.8514514,-7.187866546083
MS,11/17/2020,1593,83.9207892,-7.1243557534638
MS,11/18/2020,1395,84.1590986,-7.06115475749804
MS,11/19/2020,1638,84.69915809999998,-7.0085820427930905
MS,11/20/2020,1972,84.5393526,-6.9764211487071
MS,11/21/2020,779,84.53459740000002,-6.973150531741768
NC,09/08/2020,833,85.579349,-21.7755985321766
MT,09/09/2020,278,75.6487533,-0.7285572772472729
MT,09/10/2020,4,76.8140262,-0.38909228013197295
MT,09/11/2020,262,76.7790443,0.0165594687274577
MT,09/12/2020,0,77.5982061,0.415893805170278
MT,09/13/2020,96,77.6955159,0.7462253723089279
MT,09/14/2020,86,77.9232484,0.96814062556529
MT,09/15/2020,137,77.3031551,1.06997536020873
MT,09/16/2020,187,78.0554392,1.06363743702154
MT,09/17/2020,441,77.70919090000002,0.976377355862606
MT,09/18/2020,292,77.5257106,0.841539882882341
MT,09/19/2020,136,77.18202629999998,0.690776196300789
MT,09/20/2020,127,76.24767740000001,0.550259380848168
MT,09/21/2020,269,75.4657735,0.44171676765892093
MT,09/22/2020,204,75.18143690000002,0.384728736589778
MT,09/23/2020,320,74.7142528,0.393384506631971
MT,09/24/2020,328,75.1452302,0.469600517350592
MT,09/25/2020,357,75.99610159999997,0.599501068834481
MT,09/26/2020,2,75.2409569,0.7538654652262591
MT,09/27/2020,200,76.3956771,0.8928737073337031
MT,09/28/2020,306,77.03618459999998,0.974925748080878
MT,09/29/2020,463,78.6138614,0.9631692339942928
MT,09/30/2020,517,78.5922652,0.8280576483470731
MT,10/01/2020,431,78.3613642,0.549236199229476
MT,10/02/2020,459,77.79405109999998,0.116810523092852
MT,10/03/2020,278,79.3032246,-0.466663185645469
MT,10/04/2020,74,79.1813938,-1.18665409101569
MT,10/05/2020,663,79.7407839,-2.0158587061652904
MT,10/06/2020,425,79.5922362,-2.91530292794306
MT,10/07/2020,340,80.0935244,-3.8416470629922497
MT,10/08/2020,614,81.4727254,-4.7582227675127315
MT,10/09/2020,1237,82.1893533,-5.642433357379758
MT,10/10/2020,203,82.41057020000002,-6.485199923757191
MT,10/11/2020,585,82.5492454,-7.2860861592946895
MT,10/12/2020,423,82.463532,-8.04790143942686
MT,10/13/2020,842,82.6278104,-8.77307504264955
MT,10/14/2020,753,82.9235237,-9.46345338565085
MT,10/15/2020,877,82.0827677,-10.122310569121598
MT,10/16/2020,-2,81.6822806,-10.7547143806134
MT,10/17/2020,638,81.09556640000002,-11.3633276426842
MT,10/18/2020,588,81.44823050000002,-11.9474805496429
MT,10/19/2020,569,81.4538178,-12.502748867695502
MT,10/20/2020,703,81.62358,-13.015419242634099
MT,10/21/2020,619,81.3648461,-13.463143139630699
MT,10/22/2020,1608,81.98517120000002,-13.8222612029812
MT,10/23/2020,183,82.7836667,-14.0721680511011
MT,10/24/2020,639,83.4664705,-14.199285154935696
MT,10/25/2020,738,83.67578320000001,-14.202301858617801
MT,10/26/2020,621,83.38928790000001,-14.0960947535603
MT,10/27/2020,845,82.87931390000001,-13.910073773158901
MT,10/28/2020,620,82.7793029,-13.687732553624599
MT,10/29/2020,887,82.89853149999998,-13.483525597398401
MT,10/30/2020,1063,82.9649859,-13.355204012035001
MT,10/31/2020,885,83.10184050000002,-13.353636784784904
MT,11/01/2020,694,82.4181588,-13.512684714986598
MT,11/02/2020,757,82.08222590000003,-13.845479463895302
MT,11/03/2020,907,83.1786626,-14.3380139191388
MT,11/04/2020,796,82.9534053,-14.9512758890469
MT,11/05/2020,1013,82.6549834,-15.6311956568796
MT,11/06/2020,979,82.32293790000001,-16.3158281939923
MT,11/07/2020,1001,81.3262151,-16.9474786879221
MT,11/08/2020,731,81.3475537,-17.4816136679379
MT,11/09/2020,374,83.63395030000002,-17.889495432170104
MT,11/10/2020,1098,83.28612209999999,-18.1576189362397
MT,11/11/2020,919,83.4550261,-18.286839994498
MT,11/12/2020,961,84.04162779999999,-18.286201365255998
MT,11/13/2020,1213,84.27954270000002,-18.1680353132801
MT,11/14/2020,1642,84.5792398,-17.9439425343153
MT,11/15/2020,1272,85.2471435,-17.625990784245
MT,11/16/2020,869,85.1938496,-17.2301230500246
MT,11/17/2020,1371,86.17602729999999,-16.7745686417669
MT,11/18/2020,1184,86.9984134,-16.2836784281497
MT,11/19/2020,1236,86.20935279999998,-15.7860524848604
MT,11/20/2020,1475,86.7724275,-15.3051728886211
MT,11/21/2020,1249,86.88259129999999,-14.857208383140499
NE,09/08/2020,502,80.4319955,-9.945284710389313
NC,09/09/2020,969,86.42792,-21.809195048874997
NC,09/10/2020,1307,86.8668748,-21.804083190541306
NC,09/11/2020,1610,86.2156158,-21.7634344867243
NC,09/12/2020,1478,86.3513114,-21.69340924521
NC,09/13/2020,1220,86.2987735,-21.6006026278591
NC,09/14/2020,948,86.0500186,-21.4896122446098
NC,09/15/2020,1210,86.0352703,-21.362558101093303
NC,09/16/2020,1234,85.549664,-21.220460122332998
NC,09/17/2020,1632,85.2399933,-21.0642265498053
NC,09/18/2020,1504,85.42779250000002,-20.895418010738002
NC,09/19/2020,1239,85.36231679999999,-20.716871460556398
NC,09/20/2020,1335,85.29551579999998,-20.5316296130859
NC,09/21/2020,800,85.37314659999998,-20.3414630210303
NC,09/22/2020,1312,85.379346,-20.1471960228734
NC,09/23/2020,1101,85.61036429999999,-19.950165527669498
NC,09/24/2020,1836,85.68767220000002,-19.7535942131627
NC,09/25/2020,1693,85.80421679999998,-19.5635247092723
NC,09/26/2020,1759,85.81891329999998,-19.38910092331
NC,09/27/2020,1290,85.8195015,-19.2415764951644
NC,09/28/2020,868,85.6924303,-19.1318868161914
NC,09/29/2020,889,85.6924355,-19.069271469021302
NC,09/30/2020,1495,85.7037114,-19.0608431063695
NC,10/01/2020,2277,85.4529473,-19.110676314427398
NC,10/02/2020,1775,85.80981829999998,-19.218317245823396
NC,10/03/2020,2202,85.98490770000002,-19.377766020979106
NC,10/04/2020,610,86.4532143,-19.576748154552103
NC,10/05/2020,2258,86.739137,-19.7961964758664
NC,10/06/2020,1504,86.91631640000001,-20.01224302289
NC,10/07/2020,1711,87.1039007,-20.200260166194397
NC,10/08/2020,2428,87.49216440000002,-20.338914920633602
NC,10/09/2020,2034,87.2573902,-20.4126478970414
NC,10/10/2020,2321,87.2002588,-20.4121437954604
NC,10/11/2020,1719,86.7996375,-20.335136026071698
NC,10/12/2020,1276,86.68813929999997,-20.1866587421428
NC,10/13/2020,1734,86.4983713,-19.979399539086106
NC,10/14/2020,1926,86.24791809999998,-19.7333714679504
NC,10/15/2020,2532,86.0975623,-19.473854966267897
NC,10/16/2020,2684,86.13174599999998,-19.22826573162
NC,10/17/2020,2102,86.3120275,-19.0226222946713
NC,10/18/2020,2303,86.56515309999997,-18.8781025223216
NC,10/19/2020,1144,86.66808940000001,-18.8073912213098
NC,10/20/2020,1578,87.0253673,-18.813545607323803
NC,10/21/2020,1842,87.6406954,-18.8930204634141
NC,10/22/2020,2400,87.9175319,-19.0381111376064
NC,10/23/2020,2716,87.7598353,-19.238707378176397
NC,10/24/2020,2584,87.6636292,-19.4839363859708
NC,10/25/2020,1807,87.8197323,-19.7625553473309
NC,10/26/2020,1643,88.2097833,-20.0627929805339
NC,10/27/2020,2141,88.194103,-20.3736191069327
NC,10/28/2020,2253,88.3754464,-20.6860095924367
NC,10/29/2020,2885,88.4375042,-20.9934502426478
NC,10/30/2020,2809,88.6212135,-21.29190533731
NC,10/31/2020,2805,88.5378805,-21.5789939449404
NC,11/01/2020,2057,88.22003559999997,-21.8524289127929
NC,11/02/2020,1336,87.76310670000002,-22.1089847144037
NC,11/03/2020,2349,87.6147661,-22.344791839377894
NC,11/04/2020,2425,87.09238420000001,-22.5560353154091
NC,11/05/2020,2859,86.44342900000002,-22.739632685146
NC,11/06/2020,2908,86.4810565,-22.8936076099795
NC,11/07/2020,2676,86.0893392,-23.0164429321247
NC,11/08/2020,2094,85.5977639,-23.105941435644397
NC,11/09/2020,1521,85.83984079999998,-23.158076995810102
NC,11/10/2020,2582,86.002563,-23.1678394082802
NC,11/11/2020,3119,86.330524,-23.1314215348947
NC,11/12/2020,2893,86.75238759999998,-23.048131835352397
NC,11/13/2020,1779,87.03348670000003,-22.9218890389511
NC,11/14/2020,3885,87.4047692,-22.760996482807304
NC,11/15/2020,3117,87.9034693,-22.5761460510079
NC,11/16/2020,1972,88.0602599,-22.3791861431064
NC,11/17/2020,3288,88.44722209999998,-22.182571912178997
NC,11/18/2020,3367,88.9018671,-21.9983031177599
NC,11/19/2020,4296,89.2159798,-21.8359310939669
NC,11/20/2020,3688,89.4780423,-21.701611287208
NC,11/21/2020,3415,89.7267309,-21.597892661154
NC,11/22/2020,4514,90.05936120000001,-21.523042541849694
NH,09/08/2020,18,87.962963,-15.1150023726985
ND,09/09/2020,333,62.9932839,-5.22358921518779
ND,09/10/2020,241,65.43174,-4.980058245563232
ND,09/11/2020,467,65.66312020000001,-4.62751767521693
ND,09/12/2020,426,66.54857510000001,-4.20779126929982
ND,09/13/2020,254,66.1779799,-3.7627461619245897
ND,09/14/2020,233,66.6003091,-3.32729435870924
ND,09/15/2020,269,66.34382,-2.9273677208948703
ND,09/16/2020,0,68.7897016,-2.58110584207181
ND,09/17/2020,897,67.7693408,-2.29950553343241
ND,09/18/2020,377,68.8316243,-2.08714808724549
ND,09/19/2020,351,69.1113112,-1.9435800968918504
ND,09/20/2020,286,69.48788809999999,-1.86387542012056
ND,09/21/2020,264,68.82994690000001,-1.84023769608998
ND,09/22/2020,473,69.1925007,-1.8631730491660297
ND,09/23/2020,470,68.09702349999999,-1.92292472977428
ND,09/24/2020,434,68.2308235,-2.01210725605086
ND,09/25/2020,495,67.63866159999999,-2.12716583863856
ND,09/26/2020,344,67.321359,-2.26835557094092
ND,09/27/2020,259,68.14263869999999,-2.43704918443975
ND,09/28/2020,419,68.02555190000001,-2.63379468666067
ND,09/29/2020,444,67.3349932,-2.85955591423362
ND,09/30/2020,372,67.8299854,-3.11560463379751
ND,10/01/2020,476,69.4539692,-3.40191231801301
ND,10/02/2020,440,67.5992033,-3.7172591576885
ND,10/03/2020,416,66.9308537,-4.05830347369858
ND,10/04/2020,312,66.7075615,-4.418717600203429
ND,10/05/2020,502,67.0393332,-4.78780819582946
ND,10/06/2020,493,67.8865285,-5.15123327910921
ND,10/07/2020,527,68.5952347,-5.495073836152611
ND,10/08/2020,656,68.1783043,-5.81157896105528
ND,10/09/2020,588,70.5984875,-6.105621295769532
ND,10/10/2020,637,71.7038245,-6.39736590645697
ND,10/11/2020,472,72.1723171,-6.7121449430318405
ND,10/12/2020,508,73.4091,-7.07185463382328
ND,10/13/2020,702,73.0183481,-7.49216180334093
ND,10/14/2020,706,73.202202,-7.98202029114886
ND,10/15/2020,864,72.63474599999998,-8.54365945151464
ND,10/16/2020,744,73.00923809999998,-9.17249763265441
ND,10/17/2020,717,72.840795,-9.855616507923381
ND,10/18/2020,659,73.3733262,-10.5707956474634
ND,10/19/2020,1029,73.9483848,-11.2874764296997
ND,10/20/2020,499,73.77463470000002,-11.9683947847311
ND,10/21/2020,887,73.3043429,-12.5756285640167
ND,10/22/2020,887,75.00161700000002,-13.0767990217413
ND,10/23/2020,935,74.962094,-13.4490947439767
ND,10/24/2020,845,75.18219520000002,-13.685891408914001
ND,10/25/2020,522,74.30883709999998,-13.7967247879729
ND,10/26/2020,889,74.34411120000001,-13.803071369563199
ND,10/27/2020,777,76.71789809999999,-13.7342482358812
ND,10/28/2020,1223,78.4640213,-13.6228086269905
ND,10/29/2020,1353,78.77224240000002,-13.5012052178279
ND,10/30/2020,1433,80.3241297,-13.3995311447873
ND,10/31/2020,1127,81.613718,-13.3432557463641
ND,11/01/2020,972,81.94721109999998,-13.3505424789767
ND,11/02/2020,1172,82.8383298,-13.4317490120908
ND,11/03/2020,1114,81.53266640000002,-13.588225901382899
ND,11/04/2020,1536,81.09266190000002,-13.813671497448599
ND,11/05/2020,1765,79.8046184,-14.0961547488686
ND,11/06/2020,1602,78.76136,-14.418767741638696
ND,11/07/2020,1101,77.8949459,-14.762325502533699
ND,11/08/2020,0,80.0325069,-15.108499244438901
ND,11/09/2020,2037,79.1678927,-15.4409077023305
ND,11/10/2020,1031,80.7497382,-15.745298993549499
ND,11/11/2020,1800,81.8407543,-16.011624326494697
ND,11/12/2020,1429,82.65192009999998,-16.2336306012726
ND,11/13/2020,2270,83.4484603,-16.4088748707233
ND,11/14/2020,924,84.168104,-16.5375451729923
ND,11/15/2020,1089,83.49717640000001,-16.621882999018098
ND,11/16/2020,1082,83.5472559,-16.666932465891097
ND,11/17/2020,1263,84.32390490000002,-16.6801585112348
ND,11/18/2020,1382,83.698089,-16.6722202615845
ND,11/19/2020,1404,85.32222490000002,-16.655605253878697
ND,11/20/2020,1524,85.2389775,-16.6409328498613
NJ,09/08/2020,277,90.1559416,-26.720295969065198
NE,09/09/2020,440,81.5450798,-9.83871824844726
NE,09/10/2020,456,79.14754609999999,-9.49815897064294
NE,09/11/2020,468,79.1094229,-8.96877600470749
NE,09/12/2020,267,79.328193,-8.318410773929019
NE,09/13/2020,80,78.39550859999999,-7.62025748703613
NE,09/14/2020,454,78.35325909999997,-6.93688735923087
NE,09/15/2020,328,77.942491,-6.3135367645549
NE,09/16/2020,449,77.1672328,-5.779016776183231
NE,09/17/2020,502,77.8527465,-5.3469651402193
NE,09/18/2020,466,78.031769,-5.0182822803471385
NE,09/19/2020,410,78.0535984,-4.78514725810984
NE,09/20/2020,286,78.9775795,-4.6323842802233095
NE,09/21/2020,305,79.30273890000002,-4.53777012652003
NE,09/22/2020,397,79.5746703,-4.4758463884658495
NE,09/23/2020,493,79.89254559999998,-4.425244760104901
NE,09/24/2020,453,79.9609065,-4.37219307193497
NE,09/25/2020,431,79.8908564,-4.31163041000257
NE,09/26/2020,434,80.1739572,-4.24751367810493
NE,09/27/2020,467,79.9590429,-4.18780096185646
NE,09/28/2020,515,79.52580350000002,-4.1385998331089695
NE,09/29/2020,466,79.4963973,-4.10574829479918
NE,09/30/2020,520,78.94290050000002,-4.09817884114424
NE,10/01/2020,621,78.6265689,-4.12764456276533
NE,10/02/2020,792,78.8565137,-4.20588303602556
NE,10/03/2020,426,78.05328409999998,-4.33909626545552
NE,10/04/2020,404,78.6161936,-4.5231111833830715
NE,10/05/2020,452,78.7043127,-4.739649468080652
NE,10/06/2020,498,78.8519778,-4.961079622195959
NE,10/07/2020,639,79.3043658,-5.16317232934654
NE,10/08/2020,663,79.5503868,-5.33472864380526
NE,10/09/2020,0,79.7108934,-5.480654197598421
NE,10/10/2020,1085,79.95174190000002,-5.61829458380154
NE,10/11/2020,1238,79.5424909,-5.771889266699032
NE,10/12/2020,457,79.4308142,-5.96273689751188
NE,10/13/2020,704,79.4152273,-6.20669927411478
NE,10/14/2020,924,79.9053095,-6.51858086762452
NE,10/15/2020,961,79.8812592,-6.91116006385335
NE,10/16/2020,1286,79.8620871,-7.39387693985808
NE,10/17/2020,620,80.45092240000002,-7.97046000196121
NE,10/18/2020,734,81.107923,-8.63433780438417
NE,10/19/2020,749,82.1071497,-9.364106025247061
NE,10/20/2020,592,82.8172425,-10.1234462926869
NE,10/21/2020,899,82.3478848,-10.867990687262402
NE,10/22/2020,977,82.4518954,-11.5527763724702
NE,10/23/2020,1225,82.6139833,-12.136961201886802
NE,10/24/2020,705,82.74353740000002,-12.589712863355
NE,10/25/2020,582,82.59334969999998,-12.894007841677599
NE,10/26/2020,702,83.0095473,-13.049747142895601
NE,10/27/2020,877,82.7911844,-13.0771528524231
NE,10/28/2020,1169,83.49929370000002,-13.013221542467
NE,10/29/2020,1605,84.42101459999998,-12.9044122650365
NE,10/30/2020,1495,85.1079752,-12.801498245162303
NE,10/31/2020,1087,85.1541942,-12.752180140021
NE,11/01/2020,934,84.775082,-12.7917516140054
NE,11/02/2020,954,83.81126490000003,-12.938914529312804
NE,11/03/2020,1440,84.3305474,-13.194277154644404
NE,11/04/2020,1828,84.19293909999998,-13.5434999694416
NE,11/05/2020,2124,84.148546,-13.9618975464544
NE,11/06/2020,2681,83.8684502,-14.418689799994901
NE,11/07/2020,1702,83.79329320000002,-14.881285386754401
NE,11/08/2020,1574,85.17167309999998,-15.3176823951477
NE,11/09/2020,1582,85.4702772,-15.6979616439431
NE,11/10/2020,2182,86.1305625,-15.995893026796901
NE,11/11/2020,2209,86.4432135,-16.1944923069264
NE,11/12/2020,2611,85.9489011,-16.2874137493187
NE,11/13/2020,2369,85.8809097,-16.2762703303088
NE,11/14/2020,1912,86.160876,-16.168160977369798
NE,11/15/2020,1327,86.1580398,-15.9733045955506
NE,11/16/2020,3440,86.8860603,-15.704081659384999
NE,11/17/2020,2204,87.5171732,-15.3739196075634
NE,11/18/2020,2812,87.7641877,-14.999891909428804
NE,11/19/2020,2663,87.8492822,-14.602903128287101
NE,11/20/2020,2381,88.3671153,-14.2039231384326
NE,11/21/2020,1368,88.6183839,-13.822330254259803
NM,09/08/2020,37,93.2064838,-18.4262766251444
NH,09/09/2020,23,86.32567850000002,-14.930471211746399
NH,09/10/2020,56,86.498708,-14.679979385408599
NH,09/11/2020,47,86.52173909999998,-14.389261591412804
NH,09/12/2020,32,86.6692131,-14.0865483016643
NH,09/13/2020,44,86.15096750000002,-13.7965728953245
NH,09/14/2020,18,85.85073829999997,-13.5351815233161
NH,09/15/2020,34,85.7276264,-13.3086522236511
NH,09/16/2020,32,85.93691820000002,-13.116514068506598
NH,09/17/2020,34,86.5740177,-12.9541216653987
NH,09/18/2020,47,86.542773,-12.8149020869494
NH,09/19/2020,59,86.52309809999998,-12.691841822233
NH,09/20/2020,27,87.15034969999998,-12.5777394922731
NH,09/21/2020,5,87.8575776,-12.4632841695425
NH,09/22/2020,38,88.3498146,-12.338251643824599
NH,09/23/2020,17,88.68821290000002,-12.196005440599803
NH,09/24/2020,37,88.10725550000002,-12.0361637240921
NH,09/25/2020,41,88.2223618,-11.865577517295199
NH,09/26/2020,36,88.4591584,-11.6984343395541
NH,09/27/2020,51,88.3414933,-11.552525387011304
NH,09/28/2020,36,87.93001190000003,-11.441833001989801
NH,09/29/2020,25,87.20167059999999,-11.374706868045001
NH,09/30/2020,33,87.1308017,-11.3577400093414
NH,10/01/2020,51,86.8405276,-11.3984070848789
NH,10/02/2020,217,87.3865699,-11.505309458111599
NH,10/03/2020,63,87.7013631,-11.686111429022601
NH,10/04/2020,48,87.6976597,-11.9449856548454
NH,10/05/2020,35,88.8216561,-12.276479909331501
NH,10/06/2020,51,89.1154329,-12.6650225860381
NH,10/07/2020,69,88.65824309999998,-13.091094314664801
NH,10/08/2020,78,88.84569379999998,-13.535844387177999
NH,10/09/2020,92,88.9383155,-13.9845392606145
NH,10/10/2020,120,88.72866390000002,-14.426490081039299
NH,10/11/2020,53,88.9775414,-14.8541618763805
NH,10/12/2020,65,88.37758649999998,-15.258449519047199
NH,10/13/2020,71,88.1962518,-15.627066268024
NH,10/14/2020,70,88.3280857,-15.94913641188
NH,10/15/2020,77,88.4998586,-16.219523229328306
NH,10/16/2020,88,88.15704040000001,-16.4400250703467
NH,10/17/2020,110,88.7537493,-16.6203859797321
NH,10/18/2020,70,88.0722378,-16.7764467185338
NH,10/19/2020,52,88.2226322,-16.9233288986358
NH,10/20/2020,82,89.13320590000002,-17.0726562968587
NH,10/21/2020,89,89.31322209999998,-17.235531942504803
NH,10/22/2020,77,89.4996708,-17.4233872225841
NH,10/23/2020,118,89.47882740000001,-17.6464585582555
NH,10/24/2020,126,88.9300135,-17.9114887506199
NH,10/25/2020,90,89.7980501,-18.2199516480052
NH,10/26/2020,69,89.22691479999997,-18.5649235036883
NH,10/27/2020,133,89.09155940000002,-18.9308116694655
NH,10/28/2020,111,89.49115040000002,-19.298166947579894
NH,10/29/2020,127,89.5736434,-19.6474091050695
NH,10/30/2020,116,89.9415693,-19.9617139434002
NH,10/31/2020,200,90.526763,-20.229160271710697
NH,11/01/2020,130,90.7993339,-20.444028718421894
NH,11/02/2020,106,91.8930041,-20.605739199025606
NH,11/03/2020,128,91.618015,-20.7189686851337
NH,11/04/2020,115,91.8040293,-20.7944099031924
NH,11/05/2020,245,91.9753086,-20.8478109297941
NH,11/06/2020,204,92.1903882,-20.898348538281
NH,11/07/2020,229,92.0223577,-20.9656183217115
NH,11/08/2020,247,92.3481308,-21.066139618590398
NH,11/09/2020,211,91.3602941,-21.2086342687646
NH,11/10/2020,220,91.8721973,-21.3924710015166
NH,11/11/2020,229,91.7906699,-21.608915463050998
NH,11/12/2020,322,91.1278039,-21.843324309295998
NH,11/13/2020,459,90.499338,-22.079399709359798
NH,11/14/2020,382,90.7102128,-22.303167054512606
NH,11/15/2020,360,91.2905822,-22.5051043759716
NH,11/16/2020,358,92.0882066,-22.679522865645104
NH,11/17/2020,274,92.2435678,-22.82405459060489
NH,11/18/2020,446,92.3862887,-22.939224389235
NH,11/19/2020,528,93.1803061,-23.027606415186305
NH,11/20/2020,520,93.7299035,-23.0933990271664
NH,11/21/2020,484,93.5576923,-23.1422564796584
NH,11/22/2020,317,93.2926829,-23.180630707736697
NV,09/08/2020,130,90.6121035,-27.6294920192286
NJ,09/09/2020,323,90.7239789,-26.6741448548606
NJ,09/10/2020,424,90.1980203,-26.544042333068
NJ,09/11/2020,474,90.9580661,-26.3438855772188
NJ,09/12/2020,449,90.8394323,-26.098080048485397
NJ,09/13/2020,297,91.1150464,-25.833094668252606
NJ,09/14/2020,334,91.1256078,-25.5683873222831
NJ,09/15/2020,436,90.8609358,-25.315138116861
NJ,09/16/2020,388,90.8999383,-25.080093983872494
NJ,09/17/2020,569,91.3790364,-24.867936806529396
NJ,09/18/2020,487,91.2497963,-24.682456742115694
NJ,09/19/2020,461,91.4813562,-24.5266718260567
NJ,09/20/2020,453,91.1647617,-24.4005295872892
NJ,09/21/2020,392,91.0547985,-24.296656161901893
NJ,09/22/2020,426,91.5120094,-24.2028394281001
NJ,09/23/2020,408,91.4443828,-24.108831233502002
NJ,09/24/2020,564,91.0223277,-24.0101500514959
NJ,09/25/2020,548,90.774529,-23.909294674861002
NJ,09/26/2020,750,90.939782,-23.815565723306605
NJ,09/27/2020,698,90.8984945,-23.740323868359603
NJ,09/28/2020,559,90.9115117,-23.689772940342802
NJ,09/29/2020,456,90.8639619,-23.666204809615998
NJ,09/30/2020,712,91.0451689,-23.6741754552308
NJ,10/01/2020,614,91.186234,-23.7230252015905
NJ,10/02/2020,740,91.4991346,-23.8244487546945
NJ,10/03/2020,947,91.3139334,-23.9890911393992
NJ,10/04/2020,626,91.810955,-24.221393335486198
NJ,10/05/2020,511,92.0500971,-24.512148584162397
NJ,10/06/2020,629,91.9954203,-24.8394785083925
NJ,10/07/2020,508,91.7201317,-25.1753645399215
NJ,10/08/2020,1298,91.9757324,-25.4906181242653
NJ,10/09/2020,865,91.92699609999998,-25.760350345166
NJ,10/10/2020,864,92.1832652,-25.967000331452
NJ,10/11/2020,751,92.0202707,-26.0994045687504
NJ,10/12/2020,469,92.0578547,-26.1482745288547
NJ,10/13/2020,988,92.2697065,-26.1086741778784
NJ,10/14/2020,938,92.4164057,-25.9869353373731
NJ,10/15/2020,971,92.4530066,-25.8018197916583
NJ,10/16/2020,810,92.1778545,-25.582708303915
NJ,10/17/2020,934,92.0223182,-25.3674148564798
NJ,10/18/2020,1275,92.1779445,-25.1953619643996
NJ,10/19/2020,1192,92.0333534,-25.0955663823424
NJ,10/20/2020,988,91.9158693,-25.0845013335309
NJ,10/21/2020,1030,91.9639299,-25.1725988564953
NJ,10/22/2020,1162,91.8517751,-25.3663481732472
NJ,10/23/2020,1045,92.212946,-25.6668932847411
NJ,10/24/2020,1909,92.1025085,-26.068520039887094
NJ,10/25/2020,1129,92.1318145,-26.5556838537815
NJ,10/26/2020,1216,92.2303852,-27.0989614589291
NJ,10/27/2020,1647,92.699163,-27.6586039700194
NJ,10/28/2020,1666,93.3825232,-28.193593460788197
NJ,10/29/2020,1550,93.6741118,-28.6680162155743
NJ,10/30/2020,1976,93.8190677,-29.055927729056506
NJ,10/31/2020,1363,93.7562792,-29.344726369541203
NJ,11/01/2020,1743,93.71015,-29.5331399788773
NJ,11/02/2020,1368,93.9339129,-29.6269928513667
NJ,11/03/2020,1828,93.7454463,-29.6398499490799
NJ,11/04/2020,2432,93.4782618,-29.594507840808106
NJ,11/05/2020,1962,93.3119248,-29.5217070470438
NJ,11/06/2020,2161,93.3287887,-29.4561321174091
NJ,11/07/2020,3202,93.8190225,-29.430197905325
NJ,11/08/2020,2013,93.5696517,-29.4665367796733
NJ,11/09/2020,2058,93.3269231,-29.5697685445887
NJ,11/10/2020,3777,93.2641578,-29.7274240446204
NJ,11/11/2020,3065,92.9235735,-29.917637606683893
NJ,11/12/2020,3491,93.4355392,-30.1161149620227
NJ,11/13/2020,3397,93.8107142,-30.3026398016594
NJ,11/14/2020,4353,93.9383898,-30.463989782685104
