date,state,cases
06/12/2020,SC,729
06/13/2020,SC,785
06/14/2020,SC,840
06/15/2020,SC,583
06/16/2020,SC,612
06/17/2020,SC,566
06/18/2020,SC,992
06/19/2020,SC,1083
06/20/2020,SC,1155
06/21/2020,SC,907
06/22/2020,SC,1008
06/23/2020,SC,912
06/24/2020,SC,1284
06/25/2020,SC,1125
06/26/2020,SC,1313
06/27/2020,SC,1604
06/28/2020,SC,1381
06/29/2020,SC,1324
06/30/2020,SC,1755
07/01/2020,SC,1520
07/02/2020,SC,1782
07/03/2020,SC,1831
07/04/2020,SC,1854
07/05/2020,SC,1461
07/06/2020,SC,1533
07/07/2020,SC,972
07/08/2020,SC,1557
07/09/2020,SC,1782
07/10/2020,SC,1728
07/11/2020,SC,2280
07/12/2020,SC,1949
07/13/2020,SC,1520
07/14/2020,SC,2221
07/15/2020,SC,1856
07/16/2020,SC,1838
07/17/2020,SC,1977
07/18/2020,SC,1552
07/19/2020,SC,2374
07/20/2020,SC,1459
07/21/2020,SC,1892
07/22/2020,SC,1705
07/23/2020,SC,1564
07/24/2020,SC,2001
07/25/2020,SC,1401
07/26/2020,SC,1191
07/27/2020,SC,1218
07/28/2020,SC,1692
07/29/2020,SC,1737
07/30/2020,SC,1726
07/31/2020,SC,1444
08/01/2020,SC,1583
08/02/2020,SC,1189
08/03/2020,SC,1163
08/04/2020,SC,1239
08/05/2020,SC,1282
08/06/2020,SC,1325
08/07/2020,SC,1422
08/08/2020,SC,1241
08/09/2020,SC,975
08/10/2020,SC,724
08/11/2020,SC,971
08/12/2020,SC,844
08/13/2020,SC,935
08/14/2020,SC,932
08/15/2020,SC,1041
08/16/2020,SC,615
08/17/2020,SC,456
08/18/2020,SC,719
08/19/2020,SC,739
08/20/2020,SC,909
08/21/2020,SC,1058
08/22/2020,SC,917
08/23/2020,SC,693
08/24/2020,SC,563
08/25/2020,SC,937
08/26/2020,SC,605
08/27/2020,SC,505
08/28/2020,SC,1353
08/29/2020,SC,1298
08/30/2020,SC,1075
08/31/2020,SC,668
09/01/2020,SC,854
09/02/2020,SC,657
09/03/2020,SC,1193
09/04/2020,SC,1629
09/05/2020,SC,964
09/06/2020,SC,663
09/07/2020,SC,655
09/08/2020,SC,301
09/09/2020,SC,305
09/10/2020,SC,379
09/11/2020,SC,2454
09/12/2020,SC,932
09/13/2020,SC,1886
09/14/2020,SC,816
09/15/2020,SC,790
09/16/2020,SC,652
09/17/2020,SC,1324
09/18/2020,SC,872
09/19/2020,SC,922
09/20/2020,SC,468
09/21/2020,SC,416
09/22/2020,SC,2665
09/23/2020,SC,897
09/24/2020,SC,1021
09/25/2020,SC,1195
09/26/2020,SC,1371
09/27/2020,SC,614
09/28/2020,SC,568
09/29/2020,SC,1179
09/30/2020,SC,308
10/01/2020,SC,381
10/02/2020,SC,862
10/03/2020,SC,1706
10/04/2020,SC,691
10/05/2020,SC,577
10/06/2020,SC,811
10/07/2020,SC,735
10/08/2020,SC,1050
10/09/2020,SC,921
10/10/2020,SC,945
10/11/2020,SC,785
10/12/2020,SC,649
10/13/2020,SC,828
10/14/2020,SC,926
10/15/2020,SC,1297
10/16/2020,SC,1147
10/17/2020,SC,961
10/18/2020,SC,776
10/19/2020,SC,619
10/20/2020,SC,884
10/21/2020,SC,864
10/22/2020,SC,1128
10/23/2020,SC,1064
10/24/2020,SC,792
10/25/2020,SC,1337
10/26/2020,SC,823
10/27/2020,SC,1078
10/28/2020,SC,912
10/29/2020,SC,1100
10/30/2020,SC,1003
10/31/2020,SC,1018
11/01/2020,SC,1411
11/02/2020,SC,894
11/03/2020,SC,1035
11/04/2020,SC,918
11/05/2020,SC,769
11/06/2020,SC,1233
11/07/2020,SC,1870
11/08/2020,SC,946
11/09/2020,SC,703
11/10/2020,SC,1347
11/11/2020,SC,1257
11/12/2020,SC,1495
11/13/2020,SC,1611
11/14/2020,SC,1913
11/15/2020,SC,1493
11/16/2020,SC,1110
11/17/2020,SC,1283
11/18/2020,SC,1547
11/19/2020,SC,1713
11/20/2020,SC,2001
11/21/2020,SC,1857
11/22/2020,SC,1277
11/23/2020,SC,1257
11/24/2020,SC,1678
11/25/2020,SC,1675
11/26/2020,SC,0
11/27/2020,SC,2215
11/28/2020,SC,1791
11/29/2020,SC,1218
11/30/2020,SC,1358
12/01/2020,SC,1425
12/02/2020,SC,1923
12/03/2020,SC,2228
12/04/2020,SC,2950
12/05/2020,SC,3222
12/06/2020,SC,2864
12/07/2020,SC,2553
12/08/2020,SC,2302
01/22/2020,CT,0
01/23/2020,CT,0
01/24/2020,CT,0
01/25/2020,CT,0
01/26/2020,CT,0
01/27/2020,CT,0
01/28/2020,CT,0
01/29/2020,CT,0
01/30/2020,CT,0
01/31/2020,CT,0
02/01/2020,CT,0
02/02/2020,CT,0
02/03/2020,CT,0
02/04/2020,CT,0
02/05/2020,CT,0
02/06/2020,CT,0
02/07/2020,CT,0
02/08/2020,CT,0
02/09/2020,CT,0
02/10/2020,CT,0
02/11/2020,CT,0
02/12/2020,CT,0
02/13/2020,CT,0
02/14/2020,CT,0
02/15/2020,CT,0
02/16/2020,CT,0
02/17/2020,CT,0
02/18/2020,CT,0
02/19/2020,CT,0
02/20/2020,CT,0
02/21/2020,CT,0
02/22/2020,CT,0
02/23/2020,CT,0
02/24/2020,CT,0
02/25/2020,CT,0
02/26/2020,CT,0
02/27/2020,CT,0
02/28/2020,CT,0
02/29/2020,CT,0
03/01/2020,CT,0
03/02/2020,CT,0
03/03/2020,CT,0
03/04/2020,CT,0
03/05/2020,CT,0
03/06/2020,CT,0
03/07/2020,CT,0
03/08/2020,CT,1
03/09/2020,CT,0
03/10/2020,CT,1
03/11/2020,CT,1
03/12/2020,CT,4
03/13/2020,CT,0
03/14/2020,CT,0
03/15/2020,CT,19
03/16/2020,CT,15
03/17/2020,CT,27
03/18/2020,CT,28
03/19/2020,CT,63
03/20/2020,CT,35
03/21/2020,CT,29
03/22/2020,CT,104
03/23/2020,CT,88
03/24/2020,CT,203
03/25/2020,CT,257
03/26/2020,CT,137
03/27/2020,CT,279
03/28/2020,CT,233
03/29/2020,CT,469
03/30/2020,CT,578
03/31/2020,CT,557
04/01/2020,CT,429
04/02/2020,CT,267
04/03/2020,CT,1091
04/04/2020,CT,361
04/05/2020,CT,399
04/06/2020,CT,1231
04/07/2020,CT,875
04/08/2020,CT,1000
04/09/2020,CT,1003
04/10/2020,CT,347
04/11/2020,CT,1379
04/12/2020,CT,525
04/13/2020,CT,1346
04/14/2020,CT,608
04/15/2020,CT,766
04/16/2020,CT,1129
04/17/2020,CT,925
04/18/2020,CT,741
04/19/2020,CT,412
04/20/2020,CT,1853
04/21/2020,CT,545
04/22/2020,CT,2109
04/23/2020,CT,631
04/24/2020,CT,821
04/25/2020,CT,661
04/26/2020,CT,687
04/27/2020,CT,728
04/28/2020,CT,315
04/29/2020,CT,455
04/30/2020,CT,933
05/01/2020,CT,1064
05/02/2020,CT,523
05/03/2020,CT,25
05/04/2020,CT,661
05/05/2020,CT,648
05/06/2020,CT,374
05/07/2020,CT,789
05/08/2020,CT,627
05/09/2020,CT,573
05/10/2020,CT,570
05/11/2020,CT,211
05/12/2020,CT,568
05/13/2020,CT,522
05/14/2020,CT,609
05/15/2020,CT,621
05/16/2020,CT,618
05/17/2020,CT,716
05/18/2020,CT,697
05/19/2020,CT,314
05/20/2020,CT,587
05/21/2020,CT,191
05/22/2020,CT,432
05/23/2020,CT,382
05/24/2020,CT,446
05/25/2020,CT,405
05/26/2020,CT,430
05/27/2020,CT,-15
05/28/2020,CT,271
05/29/2020,CT,203
05/30/2020,CT,260
05/31/2020,CT,179
06/01/2020,CT,539
06/02/2020,CT,239
06/03/2020,CT,112
06/04/2020,CT,148
06/05/2020,CT,221
06/06/2020,CT,358
06/07/2020,CT,150
06/08/2020,CT,124
06/09/2020,CT,87
06/10/2020,CT,168
06/11/2020,CT,114
06/12/2020,CT,228
06/13/2020,CT,305
06/14/2020,CT,94
06/15/2020,CT,147
06/16/2020,CT,114
06/17/2020,CT,80
06/18/2020,CT,11
06/19/2020,CT,117
06/20/2020,CT,158
06/21/2020,CT,40
06/22/2020,CT,27
06/23/2020,CT,117
06/24/2020,CT,14
06/25/2020,CT,81
06/26/2020,CT,65
06/27/2020,CT,147
06/28/2020,CT,97
06/29/2020,CT,59
06/30/2020,CT,152
07/01/2020,CT,58
07/02/2020,CT,74
07/03/2020,CT,71
07/04/2020,CT,0
07/05/2020,CT,0
07/06/2020,CT,259
07/07/2020,CT,57
07/08/2020,CT,75
07/09/2020,CT,101
07/10/2020,CT,78
07/11/2020,CT,0
07/12/2020,CT,0
07/13/2020,CT,223
07/14/2020,CT,20
07/15/2020,CT,106
07/16/2020,CT,114
07/17/2020,CT,143
07/18/2020,CT,0
07/19/2020,CT,0
07/20/2020,CT,162
07/21/2020,CT,41
07/22/2020,CT,127
07/23/2020,CT,9
07/24/2020,CT,544
07/25/2020,CT,0
07/26/2020,CT,0
07/27/2020,CT,207
07/28/2020,CT,94
07/29/2020,CT,463
07/30/2020,CT,130
07/31/2020,CT,140
08/01/2020,CT,0
08/02/2020,CT,0
08/03/2020,CT,252
08/04/2020,CT,48
08/05/2020,CT,115
08/06/2020,CT,20
08/07/2020,CT,75
08/08/2020,CT,0
08/09/2020,CT,0
08/10/2020,CT,247
08/11/2020,CT,117
08/12/2020,CT,22
08/13/2020,CT,76
08/14/2020,CT,115
08/15/2020,CT,0
08/16/2020,CT,0
08/17/2020,CT,370
08/18/2020,CT,-12
08/19/2020,CT,59
08/20/2020,CT,118
08/21/2020,CT,87
08/22/2020,CT,0
08/23/2020,CT,0
08/24/2020,CT,492
08/25/2020,CT,29
08/26/2020,CT,180
08/27/2020,CT,130
08/28/2020,CT,145
08/29/2020,CT,0
08/30/2020,CT,0
08/31/2020,CT,384
09/01/2020,CT,127
09/02/2020,CT,102
09/03/2020,CT,101
09/04/2020,CT,156
09/05/2020,CT,0
09/06/2020,CT,0
09/07/2020,CT,0
09/08/2020,CT,417
09/09/2020,CT,89
09/10/2020,CT,222
09/11/2020,CT,233
09/12/2020,CT,0
09/13/2020,CT,0
09/14/2020,CT,569
09/15/2020,CT,136
09/16/2020,CT,135
09/17/2020,CT,220
09/18/2020,CT,141
09/19/2020,CT,0
09/20/2020,CT,0
09/21/2020,CT,497
09/22/2020,CT,136
09/23/2020,CT,155
09/24/2020,CT,157
09/25/2020,CT,115
09/26/2020,CT,0
09/27/2020,CT,0
09/28/2020,CT,560
09/29/2020,CT,182
09/30/2020,CT,221
10/01/2020,CT,192
10/02/2020,CT,555
10/03/2020,CT,0
10/04/2020,CT,0
10/05/2020,CT,823
10/06/2020,CT,121
10/07/2020,CT,123
10/08/2020,CT,384
10/09/2020,CT,290
10/10/2020,CT,0
10/11/2020,CT,0
10/12/2020,CT,1339
10/13/2020,CT,320
10/14/2020,CT,164
10/15/2020,CT,167
10/16/2020,CT,802
10/17/2020,CT,0
10/18/2020,CT,0
10/19/2020,CT,1191
10/20/2020,CT,434
10/21/2020,CT,416
10/22/2020,CT,502
10/23/2020,CT,679
10/24/2020,CT,0
10/25/2020,CT,0
10/26/2020,CT,2047
10/27/2020,CT,538
10/28/2020,CT,490
10/29/2020,CT,1319
10/30/2020,CT,761
10/31/2020,CT,0
11/01/2020,CT,0
11/02/2020,CT,2651
11/03/2020,CT,985
11/04/2020,CT,530
11/05/2020,CT,1687
11/06/2020,CT,1065
11/07/2020,CT,0
11/08/2020,CT,0
11/09/2020,CT,3338
11/10/2020,CT,1524
11/11/2020,CT,1754
11/12/2020,CT,1158
11/13/2020,CT,2746
11/14/2020,CT,0
11/15/2020,CT,0
11/16/2020,CT,4639
11/17/2020,CT,1702
11/18/2020,CT,2042
11/19/2020,CT,2353
11/20/2020,CT,2088
11/21/2020,CT,0
11/22/2020,CT,0
11/23/2020,CT,5271
11/24/2020,CT,540
11/25/2020,CT,1872
11/26/2020,CT,0
11/27/2020,CT,3429
11/28/2020,CT,0
11/29/2020,CT,0
11/30/2020,CT,4714
12/01/2020,CT,1459
12/02/2020,CT,2672
12/03/2020,CT,4751
12/04/2020,CT,1538
12/05/2020,CT,0
12/06/2020,CT,0
12/07/2020,CT,8129
12/08/2020,CT,2414
01/22/2020,NE,0
01/23/2020,NE,0
01/24/2020,NE,0
01/25/2020,NE,0
01/26/2020,NE,0
01/27/2020,NE,0
01/28/2020,NE,0
01/29/2020,NE,0
01/30/2020,NE,0
01/31/2020,NE,0
02/01/2020,NE,0
02/02/2020,NE,0
02/03/2020,NE,0
02/04/2020,NE,0
02/05/2020,NE,0
02/06/2020,NE,0
02/07/2020,NE,0
02/08/2020,NE,0
02/09/2020,NE,0
02/10/2020,NE,0
02/11/2020,NE,0
02/12/2020,NE,0
02/13/2020,NE,0
02/14/2020,NE,0
02/15/2020,NE,0
02/16/2020,NE,0
02/17/2020,NE,0
02/18/2020,NE,0
02/19/2020,NE,0
02/20/2020,NE,0
02/21/2020,NE,0
02/22/2020,NE,0
02/23/2020,NE,0
02/24/2020,NE,0
02/25/2020,NE,0
02/26/2020,NE,0
02/27/2020,NE,0
02/28/2020,NE,0
02/29/2020,NE,0
03/01/2020,NE,0
03/02/2020,NE,0
03/03/2020,NE,0
03/04/2020,NE,0
03/05/2020,NE,0
03/06/2020,NE,1
03/07/2020,NE,1
03/08/2020,NE,0
03/09/2020,NE,2
03/10/2020,NE,0
03/11/2020,NE,1
03/12/2020,NE,5
03/13/2020,NE,0
03/14/2020,NE,0
03/15/2020,NE,8
03/16/2020,NE,0
03/17/2020,NE,3
03/18/2020,NE,6
03/19/2020,NE,0
03/20/2020,NE,11
03/21/2020,NE,4
03/22/2020,NE,8
03/23/2020,NE,2
03/24/2020,NE,1
03/25/2020,NE,11
03/26/2020,NE,9
03/27/2020,NE,16
03/28/2020,NE,19
03/29/2020,NE,12
03/30/2020,NE,25
03/31/2020,NE,32
04/01/2020,NE,37
04/02/2020,NE,41
04/03/2020,NE,30
04/04/2020,NE,38
04/05/2020,NE,44
04/06/2020,NE,45
04/07/2020,NE,66
04/08/2020,NE,45
04/09/2020,NE,54
04/10/2020,NE,71
04/11/2020,NE,56
04/12/2020,NE,110
04/13/2020,NE,57
04/14/2020,NE,30
04/15/2020,NE,51
04/16/2020,NE,114
04/17/2020,NE,72
04/18/2020,NE,149
04/19/2020,NE,187
04/20/2020,NE,174
04/21/2020,NE,74
04/22/2020,NE,91
04/23/2020,NE,311
04/24/2020,NE,297
04/25/2020,NE,311
04/26/2020,NE,296
04/27/2020,NE,330
04/28/2020,NE,16
04/29/2020,NE,410
04/30/2020,NE,497
05/01/2020,NE,557
05/02/2020,NE,488
05/03/2020,NE,333
05/04/2020,NE,424
05/05/2020,NE,355
05/06/2020,NE,333
05/07/2020,NE,419
05/08/2020,NE,641
05/09/2020,NE,403
05/10/2020,NE,81
05/11/2020,NE,257
05/12/2020,NE,120
05/13/2020,NE,383
05/14/2020,NE,341
05/15/2020,NE,356
05/16/2020,NE,448
05/17/2020,NE,128
05/18/2020,NE,277
05/19/2020,NE,221
05/20/2020,NE,276
05/21/2020,NE,303
05/22/2020,NE,237
05/23/2020,NE,327
05/24/2020,NE,145
05/25/2020,NE,221
05/26/2020,NE,264
05/27/2020,NE,357
05/28/2020,NE,285
05/29/2020,NE,393
05/30/2020,NE,251
05/31/2020,NE,196
06/01/2020,NE,244
06/02/2020,NE,266
06/03/2020,NE,255
06/04/2020,NE,251
06/05/2020,NE,262
06/06/2020,NE,164
06/07/2020,NE,91
06/08/2020,NE,118
06/09/2020,NE,131
06/10/2020,NE,142
06/11/2020,NE,290
06/12/2020,NE,198
06/13/2020,NE,120
06/14/2020,NE,92
06/15/2020,NE,126
06/16/2020,NE,180
06/17/2020,NE,195
06/18/2020,NE,189
06/19/2020,NE,176
06/20/2020,NE,116
06/21/2020,NE,103
06/22/2020,NE,147
06/23/2020,NE,135
06/24/2020,NE,129
06/25/2020,NE,125
06/26/2020,NE,178
06/27/2020,NE,251
06/28/2020,NE,124
06/29/2020,NE,143
06/30/2020,NE,135
07/01/2020,NE,133
07/02/2020,NE,142
07/03/2020,NE,208
07/04/2020,NE,167
07/05/2020,NE,102
07/06/2020,NE,117
07/07/2020,NE,155
07/08/2020,NE,224
07/09/2020,NE,198
07/10/2020,NE,154
07/11/2020,NE,221
07/12/2020,NE,174
07/13/2020,NE,227
07/14/2020,NE,318
07/15/2020,NE,262
07/16/2020,NE,155
07/17/2020,NE,227
07/18/2020,NE,120
07/19/2020,NE,102
07/20/2020,NE,264
07/21/2020,NE,343
07/22/2020,NE,296
07/23/2020,NE,332
07/24/2020,NE,356
07/25/2020,NE,221
07/26/2020,NE,223
07/27/2020,NE,271
07/28/2020,NE,268
07/29/2020,NE,265
07/30/2020,NE,344
07/31/2020,NE,445
08/01/2020,NE,180
08/02/2020,NE,311
08/03/2020,NE,254
08/04/2020,NE,222
08/05/2020,NE,311
08/06/2020,NE,332
08/07/2020,NE,283
08/08/2020,NE,141
08/09/2020,NE,187
08/10/2020,NE,264
08/11/2020,NE,334
08/12/2020,NE,214
08/13/2020,NE,416
08/14/2020,NE,328
08/15/2020,NE,253
08/16/2020,NE,131
08/17/2020,NE,191
08/18/2020,NE,262
08/19/2020,NE,215
08/20/2020,NE,308
08/21/2020,NE,278
08/22/2020,NE,154
08/23/2020,NE,109
08/24/2020,NE,158
08/25/2020,NE,301
08/26/2020,NE,379
08/27/2020,NE,374
08/28/2020,NE,335
08/29/2020,NE,317
08/30/2020,NE,293
08/31/2020,NE,241
09/01/2020,NE,287
09/02/2020,NE,421
09/03/2020,NE,474
09/04/2020,NE,192
09/05/2020,NE,144
09/06/2020,NE,81
09/07/2020,NE,89
09/08/2020,NE,502
09/09/2020,NE,440
09/10/2020,NE,456
09/11/2020,NE,468
09/12/2020,NE,267
09/13/2020,NE,80
09/14/2020,NE,454
09/15/2020,NE,328
09/16/2020,NE,449
09/17/2020,NE,502
09/18/2020,NE,466
09/19/2020,NE,410
09/20/2020,NE,286
09/21/2020,NE,305
09/22/2020,NE,397
09/23/2020,NE,493
09/24/2020,NE,453
09/25/2020,NE,431
09/26/2020,NE,434
09/27/2020,NE,467
09/28/2020,NE,515
09/29/2020,NE,466
09/30/2020,NE,520
10/01/2020,NE,621
10/02/2020,NE,792
10/03/2020,NE,426
10/04/2020,NE,404
10/05/2020,NE,452
10/06/2020,NE,498
10/07/2020,NE,639
10/08/2020,NE,663
10/09/2020,NE,0
10/10/2020,NE,1085
10/11/2020,NE,1238
10/12/2020,NE,457
10/13/2020,NE,704
10/14/2020,NE,924
10/15/2020,NE,961
10/16/2020,NE,1286
10/17/2020,NE,620
10/18/2020,NE,734
10/19/2020,NE,749
10/20/2020,NE,592
10/21/2020,NE,899
10/22/2020,NE,977
10/23/2020,NE,1225
10/24/2020,NE,705
10/25/2020,NE,582
10/26/2020,NE,702
10/27/2020,NE,877
10/28/2020,NE,1169
10/29/2020,NE,1605
10/30/2020,NE,1495
10/31/2020,NE,1087
11/01/2020,NE,934
11/02/2020,NE,954
11/03/2020,NE,1440
11/04/2020,NE,1828
11/05/2020,NE,2124
11/06/2020,NE,2681
11/07/2020,NE,1702
11/08/2020,NE,1574
11/09/2020,NE,1582
11/10/2020,NE,2182
11/11/2020,NE,2209
11/12/2020,NE,2611
11/13/2020,NE,2369
11/14/2020,NE,1912
11/15/2020,NE,1327
11/16/2020,NE,3440
11/17/2020,NE,2204
11/18/2020,NE,2812
11/19/2020,NE,2663
11/20/2020,NE,2381
11/21/2020,NE,1368
11/22/2020,NE,1032
11/23/2020,NE,1860
11/24/2020,NE,1761
11/25/2020,NE,2394
11/26/2020,NE,2876
11/27/2020,NE,1114
11/28/2020,NE,1257
11/29/2020,NE,1143
11/30/2020,NE,1941
12/01/2020,NE,1787
12/02/2020,NE,2336
12/03/2020,NE,2180
12/04/2020,NE,1615
12/05/2020,NE,2243
12/06/2020,NE,1266
12/07/2020,NE,1293
12/08/2020,NE,1476
01/22/2020,KY,0
01/23/2020,KY,0
01/24/2020,KY,0
01/25/2020,KY,0
01/26/2020,KY,0
01/27/2020,KY,0
01/28/2020,KY,0
01/29/2020,KY,0
01/30/2020,KY,0
01/31/2020,KY,0
02/01/2020,KY,0
02/02/2020,KY,0
02/03/2020,KY,0
02/04/2020,KY,0
02/05/2020,KY,0
02/06/2020,KY,0
02/07/2020,KY,0
02/08/2020,KY,0
02/09/2020,KY,0
02/10/2020,KY,0
02/11/2020,KY,0
02/12/2020,KY,0
02/13/2020,KY,0
02/14/2020,KY,0
02/15/2020,KY,0
02/16/2020,KY,0
02/17/2020,KY,0
02/18/2020,KY,0
02/19/2020,KY,0
02/20/2020,KY,0
02/21/2020,KY,0
02/22/2020,KY,0
02/23/2020,KY,0
02/24/2020,KY,0
02/25/2020,KY,0
02/26/2020,KY,0
02/27/2020,KY,0
02/28/2020,KY,0
02/29/2020,KY,0
03/01/2020,KY,0
03/02/2020,KY,0
03/03/2020,KY,0
03/04/2020,KY,0
03/05/2020,KY,0
03/06/2020,KY,0
03/07/2020,KY,1
03/08/2020,KY,0
03/09/2020,KY,0
03/10/2020,KY,3
03/11/2020,KY,0
03/12/2020,KY,7
03/13/2020,KY,0
03/14/2020,KY,4
03/15/2020,KY,5
03/16/2020,KY,2
03/17/2020,KY,4
03/18/2020,KY,9
03/19/2020,KY,8
03/20/2020,KY,5
03/21/2020,KY,39
03/22/2020,KY,16
03/23/2020,KY,21
03/24/2020,KY,39
03/25/2020,KY,35
03/26/2020,KY,50
03/27/2020,KY,54
03/28/2020,KY,92
03/29/2020,KY,45
03/30/2020,KY,41
03/31/2020,KY,111
04/01/2020,KY,89
04/02/2020,KY,90
04/03/2020,KY,61
04/04/2020,KY,86
04/05/2020,KY,38
04/06/2020,KY,53
04/07/2020,KY,141
04/08/2020,KY,197
04/09/2020,KY,106
04/10/2020,KY,241
04/11/2020,KY,147
04/12/2020,KY,123
04/13/2020,KY,85
04/14/2020,KY,162
04/15/2020,KY,81
04/16/2020,KY,138
04/17/2020,KY,93
04/18/2020,KY,185
04/19/2020,KY,253
04/20/2020,KY,90
04/21/2020,KY,142
04/22/2020,KY,181
04/23/2020,KY,108
04/24/2020,KY,298
04/25/2020,KY,126
04/26/2020,KY,169
04/27/2020,KY,72
04/28/2020,KY,229
04/29/2020,KY,164
04/30/2020,KY,169
05/01/2020,KY,171
05/02/2020,KY,0
05/03/2020,KY,251
05/04/2020,KY,115
05/05/2020,KY,577
05/06/2020,KY,112
05/07/2020,KY,195
05/08/2020,KY,159
05/09/2020,KY,152
05/10/2020,KY,0
05/11/2020,KY,237
05/12/2020,KY,176
05/13/2020,KY,227
05/14/2020,KY,145
05/15/2020,KY,219
05/16/2020,KY,244
05/17/2020,KY,0
05/18/2020,KY,247
05/19/2020,KY,134
05/20/2020,KY,98
05/21/2020,KY,119
05/22/2020,KY,140
05/23/2020,KY,145
05/24/2020,KY,0
05/25/2020,KY,0
05/26/2020,KY,380
05/27/2020,KY,126
05/28/2020,KY,107
05/29/2020,KY,280
05/30/2020,KY,240
05/31/2020,KY,0
06/01/2020,KY,342
06/02/2020,KY,139
06/03/2020,KY,225
06/04/2020,KY,295
06/05/2020,KY,272
06/06/2020,KY,310
06/07/2020,KY,0
06/08/2020,KY,189
06/09/2020,KY,232
06/10/2020,KY,175
06/11/2020,KY,62
06/12/2020,KY,221
06/13/2020,KY,279
06/14/2020,KY,0
06/15/2020,KY,202
06/16/2020,KY,182
06/17/2020,KY,166
06/18/2020,KY,202
06/19/2020,KY,257
06/20/2020,KY,176
06/21/2020,KY,120
06/22/2020,KY,89
06/23/2020,KY,302
06/24/2020,KY,222
06/25/2020,KY,254
06/26/2020,KY,242
06/27/2020,KY,308
06/28/2020,KY,65
06/29/2020,KY,115
06/30/2020,KY,277
07/01/2020,KY,218
07/02/2020,KY,237
07/03/2020,KY,297
07/04/2020,KY,0
07/05/2020,KY,0
07/06/2020,KY,776
07/07/2020,KY,367
07/08/2020,KY,400
07/09/2020,KY,326
07/10/2020,KY,425
07/11/2020,KY,451
07/12/2020,KY,268
07/13/2020,KY,264
07/14/2020,KY,570
07/15/2020,KY,454
07/16/2020,KY,406
07/17/2020,KY,522
07/18/2020,KY,579
07/19/2020,KY,977
07/20/2020,KY,253
07/21/2020,KY,646
07/22/2020,KY,480
07/23/2020,KY,607
07/24/2020,KY,784
07/25/2020,KY,833
07/26/2020,KY,315
07/27/2020,KY,522
07/28/2020,KY,525
07/29/2020,KY,601
07/30/2020,KY,659
07/31/2020,KY,765
08/01/2020,KY,572
08/02/2020,KY,462
08/03/2020,KY,323
08/04/2020,KY,689
08/05/2020,KY,544
08/06/2020,KY,513
08/07/2020,KY,542
08/08/2020,KY,962
08/09/2020,KY,224
08/10/2020,KY,272
08/11/2020,KY,539
08/12/2020,KY,1152
08/13/2020,KY,741
08/14/2020,KY,612
08/15/2020,KY,632
08/16/2020,KY,385
08/17/2020,KY,376
08/18/2020,KY,608
08/19/2020,KY,627
08/20/2020,KY,700
08/21/2020,KY,639
08/22/2020,KY,801
08/23/2020,KY,463
08/24/2020,KY,370
08/25/2020,KY,669
08/26/2020,KY,662
08/27/2020,KY,748
08/28/2020,KY,779
08/29/2020,KY,820
08/30/2020,KY,455
08/31/2020,KY,364
09/01/2020,KY,789
09/02/2020,KY,806
09/03/2020,KY,894
09/04/2020,KY,792
09/05/2020,KY,0
09/06/2020,KY,1097
09/07/2020,KY,290
09/08/2020,KY,255
09/09/2020,KY,658
09/10/2020,KY,795
09/11/2020,KY,932
09/12/2020,KY,711
09/13/2020,KY,530
09/14/2020,KY,337
09/15/2020,KY,718
09/16/2020,KY,764
09/17/2020,KY,606
09/18/2020,KY,758
09/19/2020,KY,978
09/20/2020,KY,436
09/21/2020,KY,375
09/22/2020,KY,814
09/23/2020,KY,786
09/24/2020,KY,641
09/25/2020,KY,908
09/26/2020,KY,970
09/27/2020,KY,455
09/28/2020,KY,448
09/29/2020,KY,917
09/30/2020,KY,984
10/01/2020,KY,888
10/02/2020,KY,999
10/03/2020,KY,1274
10/04/2020,KY,616
10/05/2020,KY,541
10/06/2020,KY,1036
10/07/2020,KY,2393
10/08/2020,KY,868
10/09/2020,KY,1001
10/10/2020,KY,989
10/11/2020,KY,847
10/12/2020,KY,638
10/13/2020,KY,761
10/14/2020,KY,1322
10/15/2020,KY,1182
10/16/2020,KY,1311
10/17/2020,KY,1291
10/18/2020,KY,810
10/19/2020,KY,640
10/20/2020,KY,1297
10/21/2020,KY,1452
10/22/2020,KY,1303
10/23/2020,KY,1449
10/24/2020,KY,1732
10/25/2020,KY,1462
10/26/2020,KY,924
10/27/2020,KY,1771
10/28/2020,KY,1857
10/29/2020,KY,1811
10/30/2020,KY,1937
10/31/2020,KY,1977
11/01/2020,KY,1423
11/02/2020,KY,1028
11/03/2020,KY,1709
11/04/2020,KY,1630
11/05/2020,KY,2268
11/06/2020,KY,2228
11/07/2020,KY,2156
11/08/2020,KY,1177
11/09/2020,KY,1729
11/10/2020,KY,2079
11/11/2020,KY,2698
11/12/2020,KY,2336
11/13/2020,KY,3164
11/14/2020,KY,3293
11/15/2020,KY,1449
11/16/2020,KY,1511
11/17/2020,KY,2911
11/18/2020,KY,2745
11/19/2020,KY,3637
11/20/2020,KY,3816
11/21/2020,KY,3702
11/22/2020,KY,2192
11/23/2020,KY,2132
11/24/2020,KY,2606
11/25/2020,KY,3301
11/26/2020,KY,0
11/27/2020,KY,5616
11/28/2020,KY,2427
11/29/2020,KY,2743
11/30/2020,KY,2116
12/01/2020,KY,4127
12/02/2020,KY,3597
12/03/2020,KY,3836
12/04/2020,KY,3592
12/05/2020,KY,3872
12/06/2020,KY,2567
12/07/2020,KY,1960
