state_code,date,cases,mask_usage
AK,09/08/2020,35,78.7128713
AK,09/09/2020,63,79.4372294
AK,09/10/2020,124,78.09917359999999
AK,09/11/2020,93,79.8507463
AK,09/12/2020,103,79.5454545
AK,09/13/2020,62,80.01383129999998
AK,09/14/2020,75,80.1531213
AK,09/15/2020,42,80.3775744
AK,09/16/2020,49,80.39568349999998
AK,09/17/2020,105,80.9375
AK,09/18/2020,109,80.6633292
AK,09/19/2020,85,81.1528497
AK,09/20/2020,93,80.30104709999998
AK,09/21/2020,70,80.4200542
AK,09/22/2020,44,79.8455056
AK,09/23/2020,54,79.5988935
AK,09/24/2020,128,80.0680272
AK,09/25/2020,122,79.46794
AK,09/26/2020,113,79.4036061
AK,09/27/2020,114,79.6787709
AK,09/28/2020,116,79.1310541
AK,09/29/2020,124,79.5903955
AK,09/30/2020,103,79.8984035
AK,10/01/2020,124,79.717682
AK,10/02/2020,126,79.68277950000002
AK,10/03/2020,143,79.5487627
AK,10/04/2020,188,79.2159763
AK,10/05/2020,208,80.8615819
AK,10/06/2020,139,81.8245125
AK,10/07/2020,126,82.3026316
AK,10/08/2020,127,82.1750322
AK,10/09/2020,177,81.69642859999998
AK,10/10/2020,249,81.82406209999998
AK,10/11/2020,255,83.0779055
AK,10/12/2020,191,82.4183007
AK,10/13/2020,151,82.0355191
AK,10/14/2020,143,80.7692308
AK,10/15/2020,152,81.6713483
AK,10/16/2020,226,82.7809798
AK,10/17/2020,211,82.67326729999998
AK,10/18/2020,220,83.0496454
AK,10/19/2020,202,83.21529749999998
AK,10/20/2020,211,82.59362
AK,10/21/2020,212,83.1690141
AK,10/22/2020,232,82.66187049999998
AK,10/23/2020,281,82.1527778
AK,10/24/2020,371,82.2740113
AK,10/25/2020,523,81.0672515
AK,10/26/2020,348,81.29548759999999
AK,10/27/2020,382,82.03363909999999
AK,10/28/2020,355,83.04140129999998
AK,10/29/2020,359,83.22422259999998
AK,10/30/2020,381,84.430605
AK,10/31/2020,437,84.7593583
AK,11/01/2020,348,84.6774194
AK,11/02/2020,350,83.95390069999998
AK,11/03/2020,388,84.1337907
AK,11/04/2020,404,83.82624770000002
AK,11/05/2020,308,84.0361446
AK,11/06/2020,525,82.9807692
AK,11/07/2020,601,83.4429825
AK,11/08/2020,518,83.69047619999998
AK,11/09/2020,471,85.0
AK,11/10/2020,525,84.6604215
AK,11/11/2020,495,85.5577689
AK,11/12/2020,481,86.4888124
AK,11/13/2020,587,87.38095240000001
AK,11/14/2020,739,86.26220359999998
AK,11/15/2020,648,87.33421750000002
AK,11/16/2020,578,87.99237609999999
AK,11/17/2020,634,88.8392857
AK,11/18/2020,545,88.3995037
AK,11/19/2020,490,88.33543509999998
AK,11/20/2020,460,87.78481009999999
AK,11/21/2020,675,88.6476427
AK,11/22/2020,543,88.5159011
AK,11/23/2020,498,87.86295009999998
AK,11/24/2020,584,88.4253819
AK,11/25/2020,670,89.13301659999998
AK,11/26/2020,553,89.3152302
AK,11/27/2020,662,89.4578313
AK,11/28/2020,650,89.6530359
AK,11/29/2020,612,90.1820546
AK,11/30/2020,507,90.6992084
AK,12/01/2020,511,89.2904074
AK,12/02/2020,697,88.496144
AK,12/03/2020,760,88.701623
AK,12/04/2020,750,89.4303797
AK,12/05/2020,922,89.231738
AK,12/06/2020,757,88.10110970000002
AK,12/07/2020,476,88.1875
AL,09/08/2020,2,87.87451340000001
AL,09/09/2020,811,84.72660040000002
AL,09/10/2020,1148,85.5213965
AL,09/11/2020,1138,85.2470642
AL,09/12/2020,943,85.0111563
AL,09/13/2020,1109,84.7271577
AL,09/14/2020,704,84.6446717
AL,09/15/2020,701,84.00529399999998
AL,09/16/2020,927,84.4386175
AL,09/17/2020,670,84.13387270000003
AL,09/18/2020,1106,83.9959314
AL,09/19/2020,1301,83.81953100000001
AL,09/20/2020,798,84.04943730000002
AL,09/21/2020,818,84.0259366
AL,09/22/2020,804,84.18832940000001
AL,09/23/2020,569,84.29625820000003
AL,09/24/2020,1053,83.9339968
AL,09/25/2020,2452,83.4008735
AL,09/26/2020,933,83.52718420000002
AL,09/27/2020,730,83.146135
AL,09/28/2020,662,83.1406786
AL,09/29/2020,571,83.01024140000001
AL,09/30/2020,1147,82.4513188
AL,10/01/2020,1043,82.3184952
AL,10/02/2020,954,82.9454058
AL,10/03/2020,1682,83.4893226
AL,10/04/2020,789,83.7148172
AL,10/05/2020,544,83.4604882
AL,10/06/2020,764,83.1798448
AL,10/07/2020,941,83.13862280000002
AL,10/08/2020,557,83.34307199999998
AL,10/09/2020,1490,83.64341879999998
AL,10/10/2020,1061,82.8547609
AL,10/11/2020,816,83.0250498
AL,10/12/2020,734,83.1165676
AL,10/13/2020,1117,83.6075731
AL,10/14/2020,784,83.8133886
AL,10/15/2020,1185,83.3580556
AL,10/16/2020,1212,83.4144955
AL,10/17/2020,1288,83.6838866
AL,10/18/2020,964,83.28438670000001
AL,10/19/2020,859,83.058814
AL,10/20/2020,1043,82.6549046
AL,10/21/2020,1146,82.25577779999998
AL,10/22/2020,1390,82.58496579999998
AL,10/23/2020,3852,81.9206631
AL,10/24/2020,2360,81.49226230000002
AL,10/25/2020,1079,81.62663559999999
AL,10/26/2020,967,81.8396012
AL,10/27/2020,1115,82.10106009999998
AL,10/28/2020,1269,82.4548121
AL,10/29/2020,1443,82.73819559999998
AL,10/30/2020,1347,83.2781463
AL,10/31/2020,1789,83.70933620000002
AL,11/01/2020,1700,83.1923686
AL,11/02/2020,907,82.85655229999998
AL,11/03/2020,1037,82.56570909999998
AL,11/04/2020,1848,82.23468249999998
AL,11/05/2020,1381,82.1640518
AL,11/06/2020,1556,81.80714959999997
AL,11/07/2020,1768,81.2562816
AL,11/08/2020,1205,80.5821603
AL,11/09/2020,1170,80.41770229999999
AL,11/10/2020,1710,80.6813932
AL,11/11/2020,2070,81.29879140000001
AL,11/12/2020,2000,81.71009959999998
AL,11/13/2020,2980,82.06851590000002
AL,11/14/2020,2226,82.46330920000003
AL,11/15/2020,1979,83.37532370000002
AL,11/16/2020,1410,83.8960059
AL,11/17/2020,1616,84.4022915
AL,11/18/2020,2638,84.79986170000002
AL,11/19/2020,2424,85.45907220000002
AL,11/20/2020,2463,85.6737205
AL,11/21/2020,2335,86.5773984
AL,11/22/2020,1798,86.7983049
AL,11/23/2020,1574,86.8615645
AL,11/24/2020,2785,87.0203786
AL,11/25/2020,2453,87.2881373
AL,11/26/2020,2639,87.3246098
AL,11/27/2020,917,86.99778149999999
AL,11/28/2020,2119,86.1163558
AL,11/29/2020,2236,85.8667588
AL,11/30/2020,2295,86.15839229999997
AL,12/01/2020,3376,86.3403551
AL,12/02/2020,3928,86.24071359999998
AL,12/03/2020,3531,85.9734868
AL,12/04/2020,3840,86.4240425
AL,12/05/2020,3390,86.5726355
AL,12/06/2020,2288,87.16107530000002
AL,12/07/2020,2352,87.556273
AR,09/08/2020,477,84.8017448
AR,09/09/2020,498,83.89969520000002
AR,09/10/2020,548,84.59724440000002
AR,09/11/2020,1180,84.1634615
AR,09/12/2020,727,84.3618324
AR,09/13/2020,509,84.8968686
AR,09/14/2020,408,85.2962239
AR,09/15/2020,730,84.9007064
AR,09/16/2020,862,85.5580307
AR,09/17/2020,992,85.4513946
AR,09/18/2020,871,85.8069543
AR,09/19/2020,1078,85.7700096
AR,09/20/2020,563,85.63502240000003
AR,09/21/2020,641,85.0807922
AR,09/22/2020,617,85.4201757
AR,09/23/2020,982,84.372907
AR,09/24/2020,1086,84.0930554
AR,09/25/2020,897,83.8069101
AR,09/26/2020,809,83.9458944
AR,09/27/2020,487,83.78299670000001
AR,09/28/2020,807,83.6908565
AR,09/29/2020,706,83.8042987
AR,09/30/2020,942,84.2645474
AR,10/01/2020,1124,84.2348959
AR,10/02/2020,958,84.5784599
AR,10/03/2020,746,84.7891474
AR,10/04/2020,488,84.6033309
AR,10/05/2020,417,84.7229382
AR,10/06/2020,641,84.47996540000003
AR,10/07/2020,809,84.1052804
AR,10/08/2020,1265,84.6505126
AR,10/09/2020,1167,84.0916953
AR,10/10/2020,908,84.1223003
AR,10/11/2020,613,84.48259759999998
AR,10/12/2020,654,84.74922149999998
AR,10/13/2020,680,84.8965514
AR,10/14/2020,1079,85.31385809999998
AR,10/15/2020,1278,85.3498179
AR,10/16/2020,1015,85.756163
AR,10/17/2020,883,85.3188963
AR,10/18/2020,644,85.5896374
AR,10/19/2020,531,85.50099709999998
AR,10/20/2020,844,85.56562679999998
AR,10/21/2020,1155,86.1398057
AR,10/22/2020,1202,85.2528256
AR,10/23/2020,1337,85.389893
AR,10/24/2020,1183,85.2785344
AR,10/25/2020,797,84.6348012
AR,10/26/2020,612,84.83090329999997
AR,10/27/2020,952,85.0990467
AR,10/28/2020,961,85.1606686
AR,10/29/2020,1072,86.4016519
AR,10/30/2020,1162,87.0021449
AR,10/31/2020,1316,87.1201596
AR,11/01/2020,867,87.0965035
AR,11/02/2020,584,86.77051479999999
AR,11/03/2020,520,85.6007793
AR,11/04/2020,1651,84.8634058
AR,11/05/2020,1548,84.2245942
AR,11/06/2020,1870,83.93607740000002
AR,11/07/2020,1598,84.0466916
AR,11/08/2020,1038,84.02751049999998
AR,11/09/2020,945,83.5163553
AR,11/10/2020,1424,85.0667538
AR,11/11/2020,1962,85.1319135
AR,11/12/2020,1809,85.3062595
AR,11/13/2020,2312,86.13651440000002
AR,11/14/2020,1848,86.6830236
AR,11/15/2020,874,86.9354178
AR,11/16/2020,1308,87.58197259999999
AR,11/17/2020,1554,88.2641455
AR,11/18/2020,1715,88.74542109999999
AR,11/19/2020,2238,89.5212833
AR,11/20/2020,2061,89.0807987
AR,11/21/2020,1905,89.1516315
AR,11/22/2020,1352,89.71732490000002
AR,11/23/2020,1017,89.7884375
AR,11/24/2020,2122,89.05694809999999
AR,11/25/2020,1965,89.3022189
AR,11/26/2020,2348,89.0626202
AR,11/27/2020,1052,88.5662113
AR,11/28/2020,1349,88.3551006
AR,11/29/2020,1221,88.1752056
AR,11/30/2020,1112,88.07021759999998
AR,12/01/2020,1950,88.8339301
AR,12/02/2020,2212,88.9083818
AR,12/03/2020,2789,89.31909809999998
AR,12/04/2020,2827,90.4501611
AR,12/05/2020,2245,91.0122416
AR,12/06/2020,1542,90.7716921
AR,12/07/2020,1118,90.9685365
AZ,09/08/2020,81,86.7139748
AZ,09/09/2020,496,86.6758417
AZ,09/10/2020,461,87.47642420000003
AZ,09/11/2020,521,87.35271359999999
AZ,09/12/2020,605,86.8561839
AZ,09/13/2020,384,86.9842085
AZ,09/14/2020,213,86.89988659999999
AZ,09/15/2020,484,87.3422579
AZ,09/16/2020,698,87.2886936
AZ,09/17/2020,1753,87.1243318
AZ,09/18/2020,1282,86.8920028
AZ,09/19/2020,609,87.1616499
AZ,09/20/2020,467,86.97403100000002
AZ,09/21/2020,233,86.89172099999998
AZ,09/22/2020,595,86.5097622
AZ,09/23/2020,438,86.347448
AZ,09/24/2020,568,86.4028319
AZ,09/25/2020,515,86.1515381
AZ,09/26/2020,459,85.97591829999998
AZ,09/27/2020,411,85.88390749999998
AZ,09/28/2020,273,85.8276537
AZ,09/29/2020,674,85.34784029999999
AZ,09/30/2020,323,85.570604
AZ,10/01/2020,705,85.3318115
AZ,10/02/2020,551,85.8274092
AZ,10/03/2020,636,85.9796625
AZ,10/04/2020,355,86.2402495
AZ,10/05/2020,316,86.47628420000002
AZ,10/06/2020,864,87.0954465
AZ,10/07/2020,604,87.14050879999998
AZ,10/08/2020,863,86.8224213
AZ,10/09/2020,683,87.080811
AZ,10/10/2020,894,87.1739589
AZ,10/11/2020,597,86.8971127
AZ,10/12/2020,475,86.6440742
AZ,10/13/2020,684,86.7051295
AZ,10/14/2020,901,86.5206829
AZ,10/15/2020,1113,86.7582116
AZ,10/16/2020,738,86.7150537
AZ,10/17/2020,921,86.2717207
AZ,10/18/2020,742,86.4189578
AZ,10/19/2020,748,86.9433167
AZ,10/20/2020,1040,86.9025913
AZ,10/21/2020,975,87.13327530000002
AZ,10/22/2020,994,87.3825758
AZ,10/23/2020,976,87.1561062
AZ,10/24/2020,890,87.3946947
AZ,10/25/2020,1391,87.5024867
AZ,10/26/2020,801,86.9103324
AZ,10/27/2020,1158,86.6066962
AZ,10/28/2020,1043,86.747287
AZ,10/29/2020,1315,86.89533409999999
AZ,10/30/2020,1565,86.6537404
AZ,10/31/2020,1901,86.7204388
AZ,11/01/2020,1527,86.8702725
AZ,11/02/2020,666,87.3522933
AZ,11/03/2020,1679,87.2716272
AZ,11/04/2020,815,86.8725453
AZ,11/05/2020,2135,86.49744229999997
AZ,11/06/2020,1996,86.7378402
AZ,11/07/2020,2575,86.97759620000002
AZ,11/08/2020,1925,87.095483
AZ,11/09/2020,435,87.8212919
AZ,11/10/2020,3434,87.5451195
AZ,11/11/2020,2030,87.60158100000002
AZ,11/12/2020,1399,87.93152099999998
AZ,11/13/2020,3015,88.4364192
AZ,11/14/2020,3476,88.82774659999998
AZ,11/15/2020,2383,88.97208309999998
AZ,11/16/2020,1476,88.7529218
AZ,11/17/2020,2984,89.4113716
AZ,11/18/2020,3206,90.0995646
AZ,11/19/2020,4123,90.4160732
AZ,11/20/2020,4471,90.4784792
AZ,11/21/2020,3638,90.6355444
AZ,11/22/2020,4331,90.6775254
AZ,11/23/2020,2659,90.8661758
AZ,11/24/2020,4544,91.065235
AZ,11/25/2020,3982,91.0057291
AZ,11/26/2020,3476,91.1448986
AZ,11/27/2020,4312,91.3868387
AZ,11/28/2020,4136,91.3786857
AZ,11/29/2020,3221,91.3293128
AZ,11/30/2020,822,91.5207986
AZ,12/01/2020,10322,91.3510986
AZ,12/02/2020,3840,91.1341105
AZ,12/03/2020,5442,91.2023239
AZ,12/04/2020,5680,91.218822
AZ,12/05/2020,6799,91.231253
AZ,12/06/2020,5376,91.6094133
AZ,12/07/2020,1567,91.6167031
CA,09/08/2020,2676,91.5766446
CA,09/09/2020,1616,91.3090491
CA,09/10/2020,3338,91.4149651
CA,09/11/2020,3326,91.4753425
CA,09/12/2020,4107,91.5662919
CA,09/13/2020,4625,91.5621634
CA,09/14/2020,2855,91.6624796
CA,09/15/2020,2235,91.7682791
CA,09/16/2020,2950,91.7789552
CA,09/17/2020,3238,91.721018
CA,09/18/2020,3630,91.708547
CA,09/19/2020,4304,91.5676769
CA,09/20/2020,4265,91.5239341
CA,09/21/2020,3294,91.4133377
CA,09/22/2020,2630,91.1507688
CA,09/23/2020,3146,90.97664240000002
CA,09/24/2020,3170,90.8897422
CA,09/25/2020,3400,90.7205462
CA,09/26/2020,4197,90.7237745
CA,09/27/2020,4071,90.6860695
CA,09/28/2020,2955,90.5119042
CA,09/29/2020,2162,90.5079201
CA,09/30/2020,3200,90.58959240000002
CA,10/01/2020,3062,90.7200894
CA,10/02/2020,3590,90.9180347
CA,10/03/2020,2159,91.16283359999998
CA,10/04/2020,4293,91.2913026
CA,10/05/2020,3055,91.5061827
CA,10/06/2020,1677,91.6461299
CA,10/07/2020,2764,91.7980484
CA,10/08/2020,3575,91.8461745
CA,10/09/2020,3806,91.9338475
CA,10/10/2020,4170,91.7486281
CA,10/11/2020,3803,91.78190759999998
CA,10/12/2020,3449,91.6849704
CA,10/13/2020,2378,91.5626479
CA,10/14/2020,2666,91.3604594
CA,10/15/2020,3329,91.1931143
CA,10/16/2020,3075,90.9547341
CA,10/17/2020,2979,91.0760149
CA,10/18/2020,2862,91.0432532
CA,10/19/2020,3474,91.0980635
CA,10/20/2020,3286,91.0616405
CA,10/21/2020,3707,91.3148294
CA,10/22/2020,2940,91.2166378
CA,10/23/2020,6141,91.1602569
CA,10/24/2020,5945,90.94249
CA,10/25/2020,5219,90.7689192
CA,10/26/2020,2981,90.8655132
CA,10/27/2020,3188,91.0887973
CA,10/28/2020,4515,91.0309902
CA,10/29/2020,4191,91.409779
CA,10/30/2020,4014,91.6433163
CA,10/31/2020,5087,92.0009034
CA,11/01/2020,4529,92.1844888
CA,11/02/2020,4094,91.9364242
CA,11/03/2020,4044,91.7285076
CA,11/04/2020,5338,91.6416664
CA,11/05/2020,4566,91.4877856
CA,11/06/2020,6518,91.5196295
CA,11/07/2020,5863,91.2158151
CA,11/08/2020,7682,91.0672768
CA,11/09/2020,7212,91.5330587
CA,11/10/2020,5367,91.9885943
CA,11/11/2020,7464,92.119347
CA,11/12/2020,6927,92.2941146
CA,11/13/2020,6893,92.5465902
CA,11/14/2020,9875,92.7435678
CA,11/15/2020,10968,92.8776023
CA,11/16/2020,9890,92.8280727
CA,11/17/2020,8743,92.9777991
CA,11/18/2020,9811,93.2113941
CA,11/19/2020,11478,93.4991336
CA,11/20/2020,13005,93.3549056
CA,11/21/2020,15442,93.5459439
CA,11/22/2020,14319,93.6179494
CA,11/23/2020,8337,93.9564987
CA,11/24/2020,15329,94.0112355
CA,11/25/2020,18350,94.0986431
CA,11/26/2020,14640,93.9905054
CA,11/27/2020,12635,94.2263634
CA,11/28/2020,11996,94.2084373
CA,11/29/2020,15614,94.2859781
CA,11/30/2020,14034,94.2635317
CA,12/01/2020,12221,94.3471146
CA,12/02/2020,20759,94.35215
CA,12/03/2020,18591,94.4213477
CA,12/04/2020,22018,94.46686590000002
CA,12/05/2020,25068,94.5695948
CA,12/06/2020,30075,94.7379673
CA,12/07/2020,24735,94.7813795
CO,09/08/2020,187,86.6268869
CO,09/09/2020,246,85.24727
CO,09/10/2020,265,85.9750412
CO,09/11/2020,307,86.2603235
CO,09/12/2020,415,86.2722047
CO,09/13/2020,417,86.4145022
CO,09/14/2020,375,86.4403933
CO,09/15/2020,400,86.38877149999998
CO,09/16/2020,587,86.6331607
CO,09/17/2020,459,86.277434
CO,09/18/2020,605,86.28267199999998
CO,09/19/2020,606,86.38543659999998
CO,09/20/2020,501,86.42600240000002
CO,09/21/2020,542,86.399917
CO,09/22/2020,654,85.94263559999997
CO,09/23/2020,616,86.0889773
CO,09/24/2020,548,86.5490424
CO,09/25/2020,709,86.58026890000002
CO,09/26/2020,584,86.7798969
CO,09/27/2020,569,86.5326208
CO,09/28/2020,411,86.5485329
CO,09/29/2020,535,86.8418367
CO,09/30/2020,511,86.6217525
CO,10/01/2020,682,86.1115415
CO,10/02/2020,680,86.20735140000002
CO,10/03/2020,0,85.91105959999999
CO,10/04/2020,1178,86.34450809999998
CO,10/05/2020,461,86.39348129999998
CO,10/06/2020,654,86.7918325
CO,10/07/2020,731,87.08421109999998
CO,10/08/2020,863,87.62163609999998
CO,10/09/2020,834,87.4503075
CO,10/10/2020,1023,87.5956422
CO,10/11/2020,819,87.31727559999999
CO,10/12/2020,576,87.2996309
CO,10/13/2020,1048,87.24955440000002
CO,10/14/2020,692,87.0524374
CO,10/15/2020,1141,86.76312370000002
CO,10/16/2020,1312,86.93881970000002
CO,10/17/2020,1139,87.08264969999998
CO,10/18/2020,933,87.3886916
CO,10/19/2020,1072,87.70865400000002
CO,10/20/2020,1208,87.719349
CO,10/21/2020,1267,87.9896344
CO,10/22/2020,1373,88.3550469
CO,10/23/2020,1350,88.3179728
CO,10/24/2020,1828,88.4667405
CO,10/25/2020,1689,88.5081983
CO,10/26/2020,2211,88.7527563
CO,10/27/2020,1433,89.0888687
CO,10/28/2020,1475,89.9472371
CO,10/29/2020,1806,90.457396
CO,10/30/2020,2412,90.8154331
CO,10/31/2020,2924,90.8543773
CO,11/01/2020,0,90.8349926
CO,11/02/2020,4797,90.7242089
CO,11/03/2020,2562,90.514775
CO,11/04/2020,2928,90.0398892
CO,11/05/2020,3369,89.58370359999998
CO,11/06/2020,3463,90.0644642
CO,11/07/2020,3498,90.268585
CO,11/08/2020,3017,90.1865398
CO,11/09/2020,3553,90.7070137
CO,11/10/2020,3890,91.1369372
CO,11/11/2020,3975,91.1055939
CO,11/12/2020,5197,91.3673743
CO,11/13/2020,6439,91.3696204
CO,11/14/2020,5196,91.5966132
CO,11/15/2020,4183,92.0421662
CO,11/16/2020,4296,92.0600315
CO,11/17/2020,4331,92.5208216
CO,11/18/2020,4650,92.7727377
CO,11/19/2020,6107,93.0968791
CO,11/20/2020,5765,93.354467
CO,11/21/2020,6113,93.2672625
CO,11/22/2020,3921,93.4703469
CO,11/23/2020,3689,93.6385514
CO,11/24/2020,4150,93.6845373
CO,11/25/2020,4191,93.8408685
CO,11/26/2020,6053,93.9802097
CO,11/27/2020,4270,94.0240126
CO,11/28/2020,4330,94.1521405
CO,11/29/2020,3489,94.1707067
CO,11/30/2020,4133,94.1249458
CO,12/01/2020,4405,94.0175702
CO,12/02/2020,3862,94.0934853
CO,12/03/2020,6037,94.099653
CO,12/04/2020,5013,93.9888094
CO,12/05/2020,5125,94.0486075
CO,12/06/2020,3234,94.0226788
CO,12/07/2020,4037,93.9634672
CT,09/08/2020,417,93.4250765
CT,09/09/2020,89,91.24872059999998
CT,09/10/2020,222,91.3877054
CT,09/11/2020,233,92.2680412
CT,09/12/2020,0,92.82678
CT,09/13/2020,0,92.8244056
CT,09/14/2020,569,92.8271605
CT,09/15/2020,136,92.661084
CT,09/16/2020,135,93.4182338
CT,09/17/2020,220,93.7469763
CT,09/18/2020,141,93.41812790000002
CT,09/19/2020,0,93.1494662
CT,09/20/2020,0,93.3114323
CT,09/21/2020,497,93.2952735
CT,09/22/2020,136,93.3360368
CT,09/23/2020,155,93.0331235
CT,09/24/2020,157,93.084351
CT,09/25/2020,115,93.3091437
CT,09/26/2020,0,93.3187773
CT,09/27/2020,0,93.0948905
CT,09/28/2020,560,93.0776014
CT,09/29/2020,182,93.0372325
CT,09/30/2020,221,92.8466077
CT,10/01/2020,192,92.8045909
CT,10/02/2020,555,92.9685244
CT,10/03/2020,0,93.1701031
CT,10/04/2020,0,93.3959538
CT,10/05/2020,823,93.7780899
CT,10/06/2020,121,94.0223312
CT,10/07/2020,123,94.1511936
CT,10/08/2020,384,94.429882
CT,10/09/2020,290,94.5153726
CT,10/10/2020,0,94.418177
CT,10/11/2020,0,94.3848168
CT,10/12/2020,1339,94.278406
CT,10/13/2020,320,94.2884668
CT,10/14/2020,164,94.408082
CT,10/15/2020,167,94.2585767
CT,10/16/2020,802,94.012062
CT,10/17/2020,0,93.941564
CT,10/18/2020,0,93.8736903
CT,10/19/2020,1191,93.6951434
CT,10/20/2020,434,93.1886228
CT,10/21/2020,416,93.1925576
CT,10/22/2020,502,92.7742133
CT,10/23/2020,679,92.9675425
CT,10/24/2020,0,93.2470368
CT,10/25/2020,0,93.369906
CT,10/26/2020,2047,93.4502736
CT,10/27/2020,538,94.2553908
CT,10/28/2020,490,94.3472174
CT,10/29/2020,1319,95.0486136
CT,10/30/2020,761,94.9116743
CT,10/31/2020,0,95.0739875
CT,11/01/2020,0,95.1337728
CT,11/02/2020,2651,95.518688
CT,11/03/2020,985,95.5568054
CT,11/04/2020,530,95.794009
CT,11/05/2020,1687,95.4842932
CT,11/06/2020,1065,95.4487722
CT,11/07/2020,0,95.2932829
CT,11/08/2020,0,95.3304205
CT,11/09/2020,3338,94.8637911
CT,11/10/2020,1524,94.884575
CT,11/11/2020,1754,95.1858486
CT,11/12/2020,1158,95.4760964
CT,11/13/2020,2746,95.6870799
CT,11/14/2020,0,96.0259395
CT,11/15/2020,0,96.1206897
CT,11/16/2020,4639,96.3753582
CT,11/17/2020,1702,96.6819879
CT,11/18/2020,2042,96.7838765
CT,11/19/2020,2353,96.8811741
CT,11/20/2020,2088,96.9245756
CT,11/21/2020,0,96.6675809
CT,11/22/2020,0,96.6907824
CT,11/23/2020,5271,96.8218085
CT,11/24/2020,540,96.6175309
CT,11/25/2020,1872,96.5457914
CT,11/26/2020,0,96.2738768
CT,11/27/2020,3429,96.3972603
CT,11/28/2020,0,96.4905037
CT,11/29/2020,0,96.7229255
CT,11/30/2020,4714,96.8584194
CT,12/01/2020,1459,96.8999724
CT,12/02/2020,2672,96.9187298
CT,12/03/2020,4751,97.2039905
CT,12/04/2020,1538,97.164293
CT,12/05/2020,0,97.4311243
CT,12/06/2020,0,97.4199071
CT,12/07/2020,8129,97.3855422
DE,09/08/2020,0,90.4958678
DC,09/09/2020,25,96.8531469
DC,09/10/2020,25,97.1111111
DC,09/11/2020,81,95.7006369
DC,09/12/2020,59,96.0051546
DC,09/13/2020,40,95.9782609
DC,09/14/2020,30,96.5355805
DC,09/15/2020,65,96.4351005
DC,09/16/2020,56,96.3955638
DC,09/17/2020,47,96.1026616
DC,09/18/2020,62,96.7065868
DC,09/19/2020,50,96.5767635
DC,09/20/2020,53,96.7505241
DC,09/21/2020,23,96.2765957
DC,09/22/2020,43,96.39737990000002
DC,09/23/2020,29,97.0459519
DC,09/24/2020,56,97.4669604
DC,09/25/2020,57,98.1152993
DC,09/26/2020,52,98.1601732
DC,09/27/2020,35,98.1953291
DC,09/28/2020,14,98.6458333
DC,09/29/2020,36,98.4407484
DC,09/30/2020,26,98.4110169
DC,10/01/2020,32,98.4177215
DC,10/02/2020,65,98.4662577
DC,10/03/2020,50,98.3974359
DC,10/04/2020,46,98.7612613
DC,10/05/2020,28,98.0414747
DC,10/06/2020,105,97.6821192
DC,10/07/2020,45,96.9866071
DC,10/08/2020,68,96.8894009
DC,10/09/2020,78,96.7933492
DC,10/10/2020,138,97.0725995
DC,10/11/2020,3,96.6435185
DC,10/12/2020,38,97.0930233
DC,10/13/2020,46,97.4880383
DC,10/14/2020,64,97.7699531
DC,10/15/2020,34,97.8009259
DC,10/16/2020,89,97.7272727
DC,10/17/2020,79,97.4390244
DC,10/18/2020,36,96.882793
DC,10/19/2020,25,96.3840399
DC,10/20/2020,50,96.1055276
DC,10/21/2020,53,95.6578947
DC,10/22/2020,39,95.8333333
DC,10/23/2020,72,95.4427083
DC,10/24/2020,97,95.6467662
DC,10/25/2020,61,96.5144231
DC,10/26/2020,45,97.2154964
DC,10/27/2020,94,97.7979275
DC,10/28/2020,67,98.5294118
DC,10/29/2020,101,98.2142857
DC,10/30/2020,70,98.3679525
DC,10/31/2020,122,98.9164087
DC,11/01/2020,103,98.6238532
DC,11/02/2020,69,98.3918129
DC,11/03/2020,86,98.1843575
DC,11/04/2020,77,98.0938416
DC,11/05/2020,81,98.28660440000002
DC,11/06/2020,110,98.6111111
DC,11/07/2020,99,97.8333333
DC,11/08/2020,110,98.2490272
DC,11/09/2020,86,98.4649123
DC,11/10/2020,86,99.0
DC,11/11/2020,206,98.4536082
DC,11/12/2020,128,98.0362538
DC,11/13/2020,159,96.9387755
DC,11/14/2020,148,97.7088949
DC,11/15/2020,163,97.5765306
DC,11/16/2020,87,97.5949367
DC,11/17/2020,245,97.2
DC,11/18/2020,156,97.3684211
DC,11/19/2020,213,97.8134111
DC,11/20/2020,130,98.6445783
DC,11/21/2020,153,98.6024845
DC,11/22/2020,190,98.6322188
DC,11/23/2020,139,98.5981308
DC,11/24/2020,119,98.28660440000002
DC,11/25/2020,107,97.9623824
DC,11/26/2020,220,97.6851852
DC,11/27/2020,201,98.0182927
DC,11/28/2020,101,98.030303
DC,11/29/2020,410,98.3282675
DC,11/30/2020,104,98.4195402
DC,12/01/2020,133,98.7252125
DC,12/02/2020,157,99.0437158
DC,12/03/2020,322,99.3333333
DC,12/04/2020,316,99.0837696
DC,12/05/2020,392,99.0813648
DC,12/06/2020,264,99.1183879
DC,12/07/2020,183,98.8607595
FL,09/08/2020,1797,88.78663259999998
DE,09/09/2020,0,92.8115016
DE,09/10/2020,158,92.5889328
DE,09/11/2020,93,92.2126009
DE,09/12/2020,290,92.6385247
DE,09/13/2020,88,92.6567888
DE,09/14/2020,184,92.9025405
DE,09/15/2020,16,92.6617192
DE,09/16/2020,97,92.8232809
DE,09/17/2020,144,92.7102248
DE,09/18/2020,71,92.7840803
DE,09/19/2020,0,92.7138799
DE,09/20/2020,218,92.3475227
DE,09/21/2020,0,92.2288499
